Identifier,Features,,,,,,,,,,,,Labels,,,,,,,,,,,
"M = model
R = room
P = simulation points",solidAngle,obstructionValues LowerQuarter,obstructionValues SecondQuarter,obstructionValues ThirdQuarter,obstructionValues HigherQuarter,Projection AspectRatio,Frame ratio,solidAngleTilt,roomAvge SolidAngle,distanceWindowCenterToPt,angleOfPointPositionInReferenceToWindowNormal,windowHeadHeight,DF ,,,,,,,,,,,
33111024,0.023,0,0,0,0,4.48,0.74,18.10,0.02,3.78,6.9,2.28,0.13,,,,,,,,,,,
33111025,0.026,0,0,0,0,4.89,0.74,20.20,0.02,3.35,2.7,2.28,0.18,,,,,,,,,,,
33111026,0.028,1,1,1,1,5.52,0.74,22.80,0.02,2.94,2.6,2.28,0.19,,,,,,,,,,,
33111027,0.028,3,2,2,1,6.57,0.74,25.70,0.02,2.57,9.6,2.28,0.27,,,,,,,,,,,
33111028,0.02,0,0,0,0,4.03,0.74,17.10,0.02,4.03,16.6,2.28,0.08,,,,,,,,,,,
33111029,0.023,0,0,0,0,4.56,0.74,19.20,0.02,3.56,14.0,2.28,0.1,,,,,,,,,,,
33111030,0.027,0,0,0,0,5.25,0.74,21.70,0.02,3.10,10.5,2.28,0.22,,,,,,,,,,,
33111031,0.028,0,0,0,0,6.23,0.74,24.90,0.02,2.66,5.8,2.28,0.2,,,,,,,,,,,
33111032,0.027,1,1,1,1,8.23,0.74,28.90,0.02,2.24,0.6,2.28,0.35,,,,,,,,,,,
33111033,0.019,4,3,1,0,14.56,0.74,33.60,0.02,1.87,9.8,2.28,0.37,,,,,,,,,,,
33111034,0.021,0,0,0,0,4.41,0.74,20.00,0.02,3.40,21.8,2.28,0.14,,,,,,,,,,,
33111035,0.024,0,0,0,0,5.39,0.74,23.00,0.02,2.92,19.4,2.28,0.19,,,,,,,,,,,
33111036,0.026,0,0,0,0,7.28,0.74,26.90,0.02,2.45,16.0,2.28,0.23,,,,,,,,,,,
33111037,0.022,0,0,0,0,11.66,0.74,32.00,0.02,1.99,11.1,2.28,0.2,,,,,,,,,,,
33111038,0.005,0,1,3,4,71.35,0.74,38.70,0.02,1.55,3.2,2.28,0.41,,,,,,,,,,,
33111039,0,0,0,0,0,0.00,0.74,0.00,0.02,1.16,10.3,2.28,0.34,,,,,,,,,,,
33111040,0,0,0,0,0,0.00,0.74,0.00,0.02,0.89,34.3,2.28,0.29,,,,,,,,,,,
33111041,0.019,3,1,0,0,5.27,0.74,23.90,0.02,2.82,29.1,2.28,0.19,,,,,,,,,,,
33111042,0.018,3,1,0,0,8.12,0.74,28.30,0.02,2.32,27.7,2.28,0.2,,,,,,,,,,,
33111043,0.01,4,0,0,0,24.61,0.74,34.50,0.02,1.83,25.4,2.28,0.37,,,,,,,,,,,
33111044,0,0,0,0,0,0.00,0.74,0.00,0.02,1.34,21.4,2.28,0.23,,,,,,,,,,,
33111045,0,0,0,0,0,0.00,0.74,0.00,0.02,0.87,13.1,2.28,0.3,,,,,,,,,,,
33111046,0,0,0,0,0,0.00,0.74,0.00,0.02,1.81,41.2,2.28,0.25,,,,,,,,,,,
33111047,0,0,0,0,0,0.00,0.74,0.00,0.02,1.31,43.1,2.28,0.24,,,,,,,,,,,
33111048,0,0,0,0,0,0.00,0.74,0.00,0.02,1.46,63.0,2.28,0.2,,,,,,,,,,,
33112000,0.498,2,3,3,3,1.57,0.41,40.50,0.16,0.84,25.7,2.54,5.26,,,,,,,,,,,
33112001,0.429,1,2,3,4,1.16,0.41,27.00,0.16,1.53,18.1,2.54,1.97,,,,,,,,,,,
33112002,0.5,1,2,2,3,1.31,0.41,32.30,0.16,1.17,3.5,2.54,3.05,,,,,,,,,,,
33112003,0.514,0,1,2,4,1.46,0.41,37.70,0.16,0.93,21.0,2.54,3.71,,,,,,,,,,,
33112004,0.293,1,1,3,3,1.07,0.41,20.40,0.16,2.23,15.3,2.54,0.78,,,,,,,,,,,
33112005,0.36,0,0,1,1,1.12,0.41,23.30,0.16,1.87,5.6,2.54,1.26,,,,,,,,,,,
33112006,0.418,0,0,1,1,1.17,0.41,26.30,0.16,1.58,8.0,2.54,1.31,,,,,,,,,,,
33112007,0.452,0,1,1,1,1.16,0.41,28.50,0.16,1.42,26.2,2.54,1.1,,,,,,,,,,,
33112008,0.353,0,1,1,3,0.84,0.41,28.80,0.16,1.42,46.4,2.54,1.16,,,,,,,,,,,
33112009,0.077,0,4,4,4,0.21,0.41,26.90,0.16,1.59,64.4,2.54,0.81,,,,,,,,,,,
33112010,0.29,0,0,2,2,1.08,0.41,20.10,0.16,2.27,2.8,2.54,0.93,,,,,,,,,,,
33112011,0.326,0,0,2,2,1.08,0.41,21.90,0.16,2.04,14.6,2.54,0.85,,,,,,,,,,,
33112012,0.325,0,1,1,1,1.00,0.41,23.10,0.16,1.92,28.7,2.54,0.51,,,,,,,,,,,
33112013,0.239,0,0,0,0,0.71,0.41,23.30,0.16,1.92,43.7,2.54,0.44,,,,,,,,,,,
33112014,0.107,0,3,3,3,0.35,0.41,22.40,0.16,2.05,57.7,2.54,0.78,,,,,,,,,,,
33112015,0.004,0,4,3,3,0.00,0.41,20.70,0.16,2.28,69.4,2.54,0.32,,,,,,,,,,,
33112016,0.249,0,0,1,1,1.03,0.41,18.60,0.16,2.51,18.8,2.54,0.68,,,,,,,,,,,
33112017,0.227,0,0,0,0,0.88,0.41,19.30,0.16,2.41,30.2,2.54,0.44,,,,,,,,,,,
33112018,0.173,0,0,0,0,0.67,0.41,19.40,0.16,2.42,42.1,2.54,0.39,,,,,,,,,,,
33112019,0.099,0,0,2,2,0.41,0.41,18.90,0.16,2.52,53.4,2.54,0.45,,,,,,,,,,,
33112020,0.033,0,0,4,4,0.16,0.41,17.90,0.16,2.71,63.6,2.54,0.45,,,,,,,,,,,
33112021,0,0,0,0,0,0.00,0.41,0.00,0.16,2.98,72.1,2.54,0.19,,,,,,,,,,,
33112022,0,0,0,0,0,0.00,0.41,0.00,0.16,3.30,79.1,2.54,0.13,,,,,,,,,,,
33112023,0.13,0,0,0,0,0.64,0.41,16.60,0.16,2.91,41.0,2.54,0.33,,,,,,,,,,,
33112024,0.086,0,0,1,1,0.45,0.41,16.30,0.16,3.00,50.6,2.54,0.38,,,,,,,,,,,
33112025,0.043,0,0,4,4,0.25,0.41,15.60,0.16,3.16,59.4,2.54,0.29,,,,,,,,,,,
33112026,0.01,0,0,4,4,0.07,0.41,14.70,0.16,3.39,67.1,2.54,0.24,,,,,,,,,,,
33112027,0,0,0,0,0,0.00,0.41,0.00,0.16,3.68,73.8,2.54,0.21,,,,,,,,,,,
33112028,0,0,0,0,0,0.00,0.41,0.00,0.16,4.00,79.5,2.54,0.19,,,,,,,,,,,
33112029,0.073,0,0,1,1,0.47,0.41,14.20,0.16,3.48,48.5,2.54,0.3,,,,,,,,,,,
33112030,0.043,0,0,4,4,0.31,0.41,13.80,0.16,3.63,56.2,2.54,0.28,,,,,,,,,,,
33112031,0.019,0,0,4,4,0.15,0.41,13.20,0.16,3.83,63.2,2.54,0.24,,,,,,,,,,,
33112032,0,0,0,0,0,0.00,0.41,0.00,0.16,4.08,69.5,2.54,0.13,,,,,,,,,,,
33112033,0,0,0,0,0,0.00,0.41,0.00,0.16,4.38,74.9,2.54,0.19,,,,,,,,,,,
33112034,0,0,0,0,0,0.00,0.41,0.00,0.16,4.71,79.7,2.54,0.14,,,,,,,,,,,
33112035,0.023,0,0,3,4,0.21,0.41,11.80,0.16,4.28,60.2,2.54,0.24,,,,,,,,,,,
33112036,0.008,0,0,4,4,0.09,0.41,11.30,0.16,4.51,66.0,2.54,0.14,,,,,,,,,,,
33112037,0,0,0,0,0,0.00,0.41,0.00,0.16,4.78,71.2,2.54,0.17,,,,,,,,,,,
33112038,0.012,0,0,0,4,0.15,0.41,10.30,0.16,4.95,63.1,2.54,0.17,,,,,,,,,,,
33113000,0,0,0,0,0,0.00,0.33,0.00,0.13,2.54,69.5,1.54,0.12,,,,,,,,,,,
33113001,0,0,0,0,0,0.00,0.33,0.00,0.13,2.06,73.2,1.54,0.16,,,,,,,,,,,
33113002,0.01,4,4,3,4,0.17,0.33,6.40,0.13,2.95,57.5,1.54,0.15,,,,,,,,,,,
33113003,0.012,4,4,4,4,0.15,0.33,7.70,0.13,2.45,58.1,1.54,0.16,,,,,,,,,,,
33113004,0.015,4,4,4,4,0.13,0.33,9.60,0.13,1.95,59.2,1.54,0.13,,,,,,,,,,,
33113005,0.016,4,0,4,4,0.00,0.33,12.60,0.13,1.46,60.9,1.54,0.2,,,,,,,,,,,
33113006,0.066,4,4,4,4,0.55,0.33,9.40,0.13,1.97,44.6,1.54,0.3,,,,,,,,,,,
33113007,0.13,4,4,4,4,0.70,0.33,12.20,0.13,1.48,41.3,1.54,0.3,,,,,,,,,,,
33113008,0.327,4,4,4,4,1.03,0.33,16.90,0.13,1.00,35.0,1.54,0.93,,,,,,,,,,,
33113009,0.169,4,4,4,4,1.07,0.33,10.90,0.13,1.67,24.3,1.54,0.47,,,,,,,,,,,
33113010,0.288,4,4,4,4,1.23,0.33,13.90,0.13,1.26,12.9,1.54,0.78,,,,,,,,,,,
33113011,0.411,2,4,4,3,1.26,0.33,17.60,0.13,0.94,7.5,1.54,1.3,,,,,,,,,,,
33113012,0,0,0,0,0,0.00,0.33,0.00,0.13,0.83,39.6,1.54,1.63,,,,,,,,,,,
33113013,0.201,4,4,4,4,1.23,0.33,11.00,0.13,1.63,0.4,1.54,0.54,,,,,,,,,,,
33113014,0.247,4,4,4,4,1.22,0.33,12.70,0.13,1.40,17.3,1.54,0.7,,,,,,,,,,,
33114000,0.286,4,4,4,4,0.87,0.85,45.10,0.10,1.15,17.9,3.15,5.07,,,,,,,,,,,
33114001,0.297,4,4,4,4,1.15,0.85,53.50,0.10,0.80,3.8,3.15,6.44,,,,,,,,,,,
33114002,0.205,4,4,4,4,1.20,0.85,58.70,0.10,0.68,42.2,3.15,4.75,,,,,,,,,,,
33114003,0.218,4,4,3,2,0.69,0.85,34.10,0.10,1.85,14.5,3.15,2.84,,,,,,,,,,,
33114004,0.262,4,4,4,4,0.78,0.85,38.80,0.10,1.50,2.3,3.15,4.22,,,,,,,,,,,
33114005,0.279,4,4,4,4,0.83,0.85,43.00,0.10,1.25,16.0,3.15,4.38,,,,,,,,,,,
33114006,0.222,3,4,4,4,0.69,0.85,44.90,0.10,1.18,39.5,3.15,3.62,,,,,,,,,,,
33114007,0.095,2,4,4,4,0.33,0.85,42.90,0.10,1.31,61.9,3.15,2.1,,,,,,,,,,,
33114008,0.188,4,4,4,4,0.67,0.85,30.30,0.10,2.20,4.5,3.15,2.33,,,,,,,,,,,
33114009,0.215,4,4,4,4,0.70,0.85,33.30,0.10,1.92,7.0,3.15,3.16,,,,,,,,,,,
33114010,0.219,4,4,4,4,0.68,0.85,35.60,0.10,1.73,21.7,3.15,2.88,,,,,,,,,,,
33114011,0.177,4,4,4,4,0.55,0.85,36.50,0.10,1.68,38.4,3.15,2.65,,,,,,,,,,,
33114012,0.106,1,4,4,4,0.35,0.85,35.50,0.10,1.77,54.8,3.15,1.81,,,,,,,,,,,
33114013,0.135,4,4,4,4,0.62,0.85,24.70,0.10,2.91,5.6,3.15,1.76,,,,,,,,,,,
33114014,0.156,4,4,4,4,0.64,0.85,26.80,0.10,2.60,2.7,3.15,1.68,,,,,,,,,,,
33114015,0.17,4,4,4,4,0.64,0.85,28.80,0.10,2.37,12.9,3.15,2.02,,,,,,,,,,,
33114016,0.164,4,4,4,4,0.59,0.85,30.20,0.10,2.22,24.8,3.15,2.21,,,,,,,,,,,
33114017,0.137,4,4,4,4,0.49,0.85,30.70,0.10,2.18,37.9,3.15,1.93,,,,,,,,,,,
33114018,0.099,4,4,4,4,0.60,0.85,20.70,0.10,3.61,6.3,3.15,1.03,,,,,,,,,,,
33114019,0.114,4,4,4,4,0.61,0.85,22.30,0.10,3.30,0.2,3.15,1.26,,,,,,,,,,,
33114020,0.127,4,4,4,4,0.61,0.85,23.90,0.10,3.03,7.9,3.15,1.34,,,,,,,,,,,
33114021,0.131,4,4,4,4,0.59,0.85,25.20,0.10,2.83,16.8,3.15,1.5,,,,,,,,,,,
33114022,0.125,4,4,4,4,0.54,0.85,26.10,0.10,2.71,26.9,3.15,1.71,,,,,,,,,,,
33114023,0.075,4,4,4,4,0.58,0.85,17.80,0.10,4.32,6.7,3.15,0.78,,,,,,,,,,,
33114024,0.086,4,4,4,4,0.59,0.85,19.00,0.10,4.00,1.5,3.15,0.97,,,,,,,,,,,
33114025,0.095,4,4,4,4,0.60,0.85,20.20,0.10,3.72,4.7,3.15,1.04,,,,,,,,,,,
33114026,0.102,4,4,4,4,0.59,0.85,21.30,0.10,3.48,11.7,3.15,1.18,,,,,,,,,,,
33114027,0.103,4,4,4,4,0.55,0.85,22.30,0.10,3.31,19.7,3.15,1.14,,,,,,,,,,,
33114028,0.097,4,4,4,4,0.50,0.85,22.90,0.10,3.21,28.3,3.15,1.38,,,,,,,,,,,
33114029,0.066,4,4,4,4,0.58,0.85,16.50,0.10,4.70,2.6,3.15,0.69,,,,,,,,,,,
33114030,0.073,4,4,4,4,0.59,0.85,17.50,0.10,4.41,2.5,3.15,0.81,,,,,,,,,,,
33114031,0.079,4,4,4,4,0.58,0.85,18.40,0.10,4.15,8.3,3.15,0.91,,,,,,,,,,,
33114032,0.082,4,4,4,4,0.56,0.85,19.20,0.10,3.94,14.7,3.15,0.93,,,,,,,,,,,
33114033,0.082,4,4,4,4,0.53,0.85,19.90,0.10,3.79,21.8,3.15,1.11,,,,,,,,,,,
33114034,0.052,4,4,4,4,0.57,0.85,14.50,0.10,5.40,3.5,3.15,0.55,,,,,,,,,,,
33114035,0.058,4,4,4,4,0.58,0.85,15.30,0.10,5.10,0.9,3.15,0.6,,,,,,,,,,,
33114036,0.063,4,4,4,4,0.58,0.85,16.10,0.10,4.83,5.7,3.15,0.57,,,,,,,,,,,
33114037,0.066,4,4,4,4,0.56,0.85,16.80,0.10,4.60,11.1,3.15,0.82,,,,,,,,,,,
33114038,0.067,4,4,4,4,0.54,0.85,17.40,0.10,4.41,17.0,3.15,0.75,,,,,,,,,,,
33114039,0.042,4,4,4,4,0.57,0.85,13.00,0.10,6.11,4.1,3.15,0.42,,,,,,,,,,,
33114040,0.046,4,4,4,4,0.57,0.85,13.60,0.10,5.80,0.3,3.15,0.45,,,,,,,,,,,
33114041,0.05,4,4,4,4,0.57,0.85,14.30,0.10,5.52,3.9,3.15,0.5,,,,,,,,,,,
33114042,0.053,4,4,4,4,0.56,0.85,14.90,0.10,5.27,8.5,3.15,0.52,,,,,,,,,,,
33114043,0.055,4,4,4,4,0.55,0.85,15.40,0.10,5.06,13.5,3.15,0.68,,,,,,,,,,,
33114044,0.056,4,4,4,4,0.52,0.85,15.90,0.10,4.89,18.9,3.15,0.52,,,,,,,,,,,
33114045,0.034,4,4,4,4,0.56,0.85,11.70,0.10,6.81,4.6,3.15,0.33,,,,,,,,,,,
33114046,0.038,4,4,4,4,0.57,0.85,12.30,0.10,6.50,1.3,3.15,0.4,,,,,,,,,,,
33114047,0.041,4,4,4,4,0.57,0.85,12.80,0.10,6.21,2.4,3.15,0.41,,,,,,,,,,,
33114048,0.044,4,4,4,4,0.57,0.85,13.30,0.10,5.95,6.4,3.15,0.38,,,,,,,,,,,
33114049,0.046,4,4,4,4,0.55,0.85,13.80,0.10,5.72,10.8,3.15,0.41,,,,,,,,,,,
33114050,0.047,4,4,4,4,0.53,0.85,14.30,0.10,5.52,15.5,3.15,0.55,,,,,,,,,,,
33114051,0.031,4,4,4,4,0.57,0.85,11.10,0.10,7.20,2.0,3.15,0.37,,,,,,,,,,,
33114052,0.034,4,4,4,4,0.57,0.85,11.60,0.10,6.90,1.2,3.15,0.32,,,,,,,,,,,
33114053,0.036,4,4,4,4,0.57,0.85,12.00,0.10,6.63,4.8,3.15,0.37,,,,,,,,,,,
33114054,0.038,4,4,4,4,0.56,0.85,12.50,0.10,6.39,8.6,3.15,0.39,,,,,,,,,,,
33114055,0.039,4,4,4,4,0.54,0.85,12.90,0.10,6.17,12.8,3.15,0.48,,,,,,,,,,,
33114056,0.028,4,4,4,4,0.56,0.85,10.60,0.10,7.60,0.3,3.15,0.4,,,,,,,,,,,
33114057,0.03,4,4,4,4,0.56,0.85,11.00,0.10,7.32,3.5,3.15,0.43,,,,,,,,,,,
33114058,0.032,4,4,4,4,0.56,0.85,11.30,0.10,7.06,6.9,3.15,0.35,,,,,,,,,,,
33114059,0.033,4,4,4,4,0.55,0.85,11.70,0.10,6.84,10.5,3.15,0.43,,,,,,,,,,,
33114060,0.027,4,4,4,4,0.56,0.85,10.40,0.10,7.75,5.4,3.15,0.34,,,,,,,,,,,
33114061,0.028,4,4,4,4,0.55,0.85,10.70,0.10,7.50,8.7,3.15,0.38,,,,,,,,,,,
33114062,0.029,4,4,4,4,0.54,0.85,11.00,0.10,7.29,12.2,3.15,0.31,,,,,,,,,,,
33114063,0.025,4,4,4,4,0.54,0.85,10.10,0.10,7.95,10.4,3.15,0.4,,,,,,,,,,,
33115000,0.247,1,1,2,4,1.96,0.48,-2.30,0.20,1.10,18.7,1.01,0.29,,,,,,,,,,,
33115001,0.408,0,0,2,4,2.00,0.48,-3.20,0.20,0.75,3.9,1.01,0.34,,,,,,,,,,,
33115002,0.164,0,1,1,4,2.00,0.48,-1.70,0.20,1.45,2.4,1.01,0.23,,,,,,,,,,,
33115003,0.085,0,1,1,4,2.00,0.48,-1.20,0.20,2.16,4.6,1.01,0.18,,,,,,,,,,,
33115004,0.108,0,0,1,4,1.99,0.48,-1.30,0.20,1.87,7.1,1.01,0.22,,,,,,,,,,,
33116000,0,0,0,0,0,0.00,0.32,0.00,0.02,0.85,8.2,2.08,0.15,,,,,,,,,,,
33116001,0.023,4,4,4,4,12.17,0.32,33.60,0.02,1.55,8.6,2.08,0.34,,,,,,,,,,,
33116002,0,0,0,0,0,0.00,0.32,0.00,0.02,1.26,7.9,2.08,0.19,,,,,,,,,,,
33116003,0,0,0,0,0,0.00,0.32,0.00,0.02,1.11,31.3,2.08,0.14,,,,,,,,,,,
33116004,0,0,0,0,0,0.00,0.32,0.00,0.02,1.18,56.2,2.08,0.09,,,,,,,,,,,
33116005,0.035,4,4,4,4,5.22,0.32,24.50,0.02,2.26,8.8,2.08,0.3,,,,,,,,,,,
33116006,0.034,4,4,4,4,6.51,0.32,27.90,0.02,1.94,1.8,2.08,0.22,,,,,,,,,,,
33116007,0.027,4,4,4,4,9.27,0.32,31.20,0.02,1.71,15.8,2.08,0.33,,,,,,,,,,,
33116008,0.009,4,4,4,4,20.06,0.32,33.20,0.02,1.61,32.7,2.08,0.17,,,,,,,,,,,
33116009,0,0,0,0,0,0.00,0.32,0.00,0.02,1.66,50.2,2.08,0.1,,,,,,,,,,,
33116010,0.033,4,4,4,4,4.41,0.32,21.30,0.02,2.64,1.1,2.08,0.18,,,,,,,,,,,
33116011,0.035,4,4,4,4,4.93,0.32,23.50,0.02,2.37,8.6,2.08,0.21,,,,,,,,,,,
33116012,0.031,4,4,4,4,5.42,0.32,25.30,0.02,2.19,20.3,2.08,0.21,,,,,,,,,,,
33116013,0.019,4,4,4,4,5.43,0.32,26.40,0.02,2.11,33.5,2.08,0.23,,,,,,,,,,,
33116014,0.027,4,4,4,4,3.73,0.32,17.10,0.02,3.34,2.8,2.08,0.07,,,,,,,,,,,
33116015,0.03,4,4,4,4,3.94,0.32,18.60,0.02,3.05,4.5,2.08,0.12,,,,,,,,,,,
33116016,0.031,4,4,4,4,4.16,0.32,20.00,0.02,2.83,13.2,2.08,0.11,,,,,,,,,,,
33116017,0.026,4,4,4,4,3.96,0.32,21.10,0.02,2.67,23.2,2.08,0.16,,,,,,,,,,,
33116018,0.022,4,4,4,4,3.39,0.32,14.20,0.02,4.05,3.9,2.08,0.05,,,,,,,,,,,
33116019,0.024,4,4,4,4,3.51,0.32,15.30,0.02,3.75,2.0,2.08,0.13,,,,,,,,,,,
33116020,0.026,4,4,4,4,3.63,0.32,16.40,0.02,3.49,8.8,2.08,0.13,,,,,,,,,,,
33116021,0.025,4,4,4,4,3.52,0.32,17.40,0.02,3.29,16.6,2.08,0.1,,,,,,,,,,,
33116022,0.022,4,4,4,4,3.25,0.32,18.10,0.02,3.16,25.1,2.08,0.15,,,,,,,,,,,
33116023,0.019,4,4,4,4,3.27,0.32,13.00,0.02,4.44,0.2,2.08,0.07,,,,,,,,,,,
33116024,0.021,4,4,4,4,3.35,0.32,13.80,0.02,4.17,5.8,2.08,0.1,,,,,,,,,,,
33116025,0.021,4,4,4,4,3.31,0.32,14.60,0.02,3.94,12.1,2.08,0.09,,,,,,,,,,,
33116026,0.02,4,4,4,4,3.11,0.32,15.30,0.02,3.77,19.1,2.08,0.09,,,,,,,,,,,
33116027,0.016,4,4,4,4,3.12,0.32,11.30,0.02,5.14,1.1,2.08,0.05,,,,,,,,,,,
33116028,0.017,4,4,4,4,3.17,0.32,11.90,0.02,4.86,3.7,2.08,0.04,,,,,,,,,,,
33116029,0.018,3,4,4,4,3.18,0.32,12.60,0.02,4.61,8.9,2.08,0.06,,,,,,,,,,,
33116030,0.018,3,4,4,4,3.03,0.32,13.10,0.02,4.41,14.7,2.08,0.04,,,,,,,,,,,
33116031,0.013,4,4,4,4,3.01,0.32,10.00,0.02,5.84,2.0,2.08,0.02,,,,,,,,,,,
33116032,0.014,4,4,4,4,3.05,0.32,10.50,0.02,5.55,2.0,2.08,0.08,,,,,,,,,,,
33116033,0.015,3,3,4,4,3.09,0.32,11.00,0.02,5.29,6.6,2.08,0.05,,,,,,,,,,,
33116034,0.015,2,2,4,4,2.97,0.32,11.50,0.02,5.06,11.5,2.08,0.05,,,,,,,,,,,
33116035,0.015,1,3,4,4,2.82,0.32,11.90,0.02,4.87,16.9,2.08,0.05,,,,,,,,,,,
33116036,0.012,4,4,4,4,2.97,0.32,9.30,0.02,6.24,0.8,2.08,0.03,,,,,,,,,,,
33116037,0.012,4,4,4,4,2.99,0.32,9.70,0.02,5.97,4.7,2.08,0.03,,,,,,,,,,,
33116038,0.013,3,3,3,4,2.93,0.32,10.20,0.02,5.73,9.0,2.08,0.02,,,,,,,,,,,
33116039,0.013,1,1,3,4,2.81,0.32,10.50,0.02,5.52,13.6,2.08,0.04,,,,,,,,,,,
33116040,0.011,2,2,2,3,2.80,0.32,9.40,0.02,6.18,11.1,2.08,0.04,,,,,,,,,,,
33117000,0,0,0,0,0,0.00,0.33,0.00,0.02,0.95,8.4,2.12,0.13,,,,,,,,,,,
33117001,0,0,0,0,0,0.00,0.33,0.00,0.02,0.70,22.4,2.12,0.08,,,,,,,,,,,
33117002,0.024,4,3,4,4,11.92,0.33,33.10,0.02,1.66,8.7,2.12,0.26,,,,,,,,,,,
33117003,0.006,4,4,4,4,61.46,0.33,38.60,0.02,1.35,6.5,2.12,0.21,,,,,,,,,,,
33117004,0,0,0,0,0,0.00,0.33,0.00,0.02,1.19,28.0,2.12,0.12,,,,,,,,,,,
33117005,0,0,0,0,0,0.00,0.33,0.00,0.02,1.23,51.9,2.12,0.07,,,,,,,,,,,
33117006,0.034,2,2,3,4,5.52,0.33,24.50,0.02,2.36,8.8,2.12,0.12,,,,,,,,,,,
33117007,0.033,3,3,3,3,6.81,0.33,27.80,0.02,2.04,1.2,2.12,0.26,,,,,,,,,,,
33117008,0.027,1,1,1,4,9.43,0.33,30.90,0.02,1.80,14.3,2.12,0.21,,,,,,,,,,,
33117009,0.011,4,4,4,4,17.89,0.33,33.10,0.02,1.69,30.3,2.12,0.18,,,,,,,,,,,
33117010,0,0,0,0,0,0.00,0.33,0.00,0.02,1.71,47.2,2.12,0.09,,,,,,,,,,,
33117011,0.032,2,2,2,2,4.69,0.33,21.40,0.02,2.74,1.5,2.12,0.13,,,,,,,,,,,
33117012,0.034,2,2,2,2,5.23,0.33,23.50,0.02,2.47,7.8,2.12,0.12,,,,,,,,,,,
33117013,0.031,0,1,1,2,5.84,0.33,25.40,0.02,2.28,19.0,2.12,0.09,,,,,,,,,,,
33117014,0.02,0,0,0,0,5.98,0.33,26.50,0.02,2.18,31.6,2.12,0.1,,,,,,,,,,,
33117015,0.027,3,3,3,3,3.97,0.33,17.30,0.02,3.44,3.0,2.12,0.09,,,,,,,,,,,
33117016,0.029,2,2,2,2,4.20,0.33,18.80,0.02,3.15,4.1,2.12,0.16,,,,,,,,,,,
33117017,0.03,1,1,1,1,4.46,0.33,20.20,0.02,2.92,12.4,2.12,0.09,,,,,,,,,,,
33117018,0.027,0,0,0,0,4.33,0.33,21.40,0.02,2.76,22.0,2.12,0.07,,,,,,,,,,,
33117019,0.02,0,0,0,0,3.98,0.33,22.00,0.02,2.68,32.4,2.12,0.05,,,,,,,,,,,
33117020,0.022,2,3,3,3,3.61,0.33,14.50,0.02,4.15,4.1,2.12,0.06,,,,,,,,,,,
33117021,0.024,3,3,3,3,3.74,0.33,15.60,0.02,3.84,1.7,2.12,0.04,,,,,,,,,,,
33117022,0.026,2,2,2,2,3.87,0.33,16.60,0.02,3.59,8.3,2.12,0.06,,,,,,,,,,,
33117023,0.025,0,0,0,0,3.81,0.33,17.60,0.02,3.38,15.8,2.12,0.07,,,,,,,,,,,
33117024,0.022,0,0,0,0,3.57,0.33,18.40,0.02,3.25,24.1,2.12,0.06,,,,,,,,,,,
33117025,0.018,0,0,2,4,3.39,0.33,12.50,0.02,4.85,4.8,2.12,0.04,,,,,,,,,,,
33117026,0.019,0,2,3,3,3.48,0.33,13.30,0.02,4.54,0.0,2.12,0.07,,,,,,,,,,,
33117027,0.021,1,2,2,2,3.56,0.33,14.10,0.02,4.27,5.4,2.12,0.06,,,,,,,,,,,
33117028,0.022,1,1,1,1,3.56,0.33,14.90,0.02,4.04,11.6,2.12,0.05,,,,,,,,,,,
33117029,0.021,0,0,0,0,3.38,0.33,15.60,0.02,3.86,18.3,2.12,0.04,,,,,,,,,,,
33117030,0.016,0,0,0,4,3.31,0.33,11.60,0.02,5.24,1.2,2.12,0.02,,,,,,,,,,,
33117031,0.017,0,0,3,3,3.37,0.33,12.20,0.02,4.95,3.4,2.12,0.03,,,,,,,,,,,
33117032,0.018,0,1,1,1,3.40,0.33,12.80,0.02,4.71,8.5,2.12,0.03,,,,,,,,,,,
33117033,0.018,0,0,0,0,3.27,0.33,13.40,0.02,4.50,14.2,2.12,0.04,,,,,,,,,,,
33117034,0.013,0,0,0,0,3.20,0.33,10.20,0.02,5.94,2.2,2.12,0.04,,,,,,,,,,,
33117035,0.014,0,0,0,0,3.24,0.33,10.70,0.02,5.65,1.8,2.12,0.03,,,,,,,,,,,
33117036,0.015,0,0,0,2,3.28,0.33,11.30,0.02,5.38,6.2,2.12,0.03,,,,,,,,,,,
33117037,0.015,0,0,1,1,3.19,0.33,11.70,0.02,5.15,11.1,2.12,0.04,,,,,,,,,,,
33117038,0.015,0,0,0,0,3.04,0.33,12.20,0.02,4.97,16.3,2.12,0.03,,,,,,,,,,,
33117039,0.012,0,0,0,0,3.15,0.33,9.60,0.02,6.34,0.6,2.12,0.04,,,,,,,,,,,
33117040,0.013,0,0,0,0,3.18,0.33,10.00,0.02,6.07,4.5,2.12,0.04,,,,,,,,,,,
33117041,0.013,0,0,0,0,3.13,0.33,10.40,0.02,5.82,8.7,2.12,0.04,,,,,,,,,,,
33117042,0.013,0,0,0,0,3.02,0.33,10.80,0.02,5.61,13.2,2.12,0.02,,,,,,,,,,,
33117043,0.011,0,0,0,0,3.09,0.33,9.40,0.02,6.50,6.8,2.12,0.04,,,,,,,,,,,
33117044,0.011,0,0,0,0,2.99,0.33,9.70,0.02,6.27,10.8,2.12,0.02,,,,,,,,,,,
