Identifier,Features,,,,,,,,,,,,Labels,,,,,,,,,,,
"M = model
R = room
P = simulation points",solidAngle,obstructionValues LowerQuarter,obstructionValues SecondQuarter,obstructionValues ThirdQuarter,obstructionValues HigherQuarter,Projection AspectRatio,Frame ratio,solidAngleTilt,roomAvge SolidAngle,distanceWindowCenterToPt,angleOfPointPositionInReferenceToWindowNormal,windowHeadHeight,DF ,,,,,,,,,,,
MMRRRPPP,steradians,0 to 4,0 to 4,0 to 4,0 to 4,,0-1,degrees,steradians,meters,degrees,meters,%,,,,,,,,,,,
String (10 char.),Float  (1 decimal),vector 4 components,vector 4 components,vector 4 components,vector 4 components,,Float (2 decimals),Float (2 decimals),Float  (1 decimal),Float (2 decimals),Float (1 decimal),Float (2 decimals),Float (2 decimals),,,,,,,,,,,
27256037,0.012,4,4,2,0,1.75,0.50,-1.50,0.01,5.84,16.72,0.9,0.01,,,,,,,,,,,
27256038,0.012,4,4,0,0,1.85,0.50,-1.40,0.01,6.04,12.31,0.9,0.01,,,,,,,,,,,
27256039,0.011,4,4,0,0,1.93,0.50,-1.40,0.01,6.28,8.22,0.9,0,,,,,,,,,,,
27256040,0.011,4,4,0,0,2.00,0.50,-1.30,0.01,6.54,4.43,0.9,0.01,,,,,,,,,,,
27256041,0.01,4,4,0,0,2.00,0.50,-1.30,0.01,6.84,0.96,0.9,0.01,,,,,,,,,,,
27256042,0.009,4,4,0,0,2.00,0.50,-1.20,0.01,7.15,2.22,0.9,0,,,,,,,,,,,
27256043,0.008,4,4,0,0,1.97,0.50,-1.20,0.01,7.49,5.12,0.9,0.01,,,,,,,,,,,
27256044,0.005,4,4,0,0,0.58,0.50,-1.70,0.01,5.10,53.68,0.9,0,,,,,,,,,,,
27256045,0.007,4,4,4,0,0.79,0.50,-1.70,0.01,4.99,48.13,0.9,0,,,,,,,,,,,
27256046,0.009,4,4,4,0,1.00,0.50,-1.80,0.01,4.93,42.39,0.9,0,,,,,,,,,,,
27256047,0.011,4,4,4,0,1.20,0.50,-1.80,0.01,4.92,36.58,0.9,0,,,,,,,,,,,
27256048,0.013,4,4,4,0,1.38,0.50,-1.70,0.01,4.96,30.80,0.9,0,,,,,,,,,,,
27256049,0.014,4,4,4,0,1.54,0.50,-1.70,0.01,5.06,25.18,0.9,0,,,,,,,,,,,
27256050,0.014,4,4,3,0,1.69,0.50,-1.70,0.01,5.19,19.80,0.9,0,,,,,,,,,,,
27256051,0.014,4,4,1,0,1.81,0.50,-1.60,0.01,5.37,14.75,0.9,0,,,,,,,,,,,
27256052,0.014,4,4,0,0,1.90,0.50,-1.50,0.01,5.60,10.05,0.9,0.01,,,,,,,,,,,
27256053,0.013,4,4,0,0,1.98,0.50,-1.50,0.01,5.85,5.74,0.9,0.01,,,,,,,,,,,
27256054,0.012,4,4,0,0,2.00,0.50,-1.40,0.01,6.13,1.81,0.9,0,,,,,,,,,,,
27256055,0.011,4,4,0,0,2.00,0.50,-1.30,0.01,6.45,1.75,0.9,0.01,,,,,,,,,,,
27256056,0.01,4,4,0,0,1.98,0.50,-1.30,0.01,6.78,4.98,0.9,0,,,,,,,,,,,
27256057,0.009,4,4,0,0,1.93,0.50,-1.20,0.01,7.13,7.89,0.9,0.01,,,,,,,,,,,
27256058,0.008,4,4,0,0,1.87,0.50,-1.20,0.01,7.50,10.53,0.9,0,,,,,,,,,,,
27256059,0.005,4,4,0,0,0.52,0.50,-1.90,0.01,4.62,55.31,0.9,0.01,,,,,,,,,,,
27256060,0.008,4,4,4,0,0.76,0.50,-1.90,0.01,4.50,49.20,0.9,0,,,,,,,,,,,
27256061,0.011,4,4,4,0,0.99,0.50,-2.00,0.01,4.43,42.83,0.9,0.01,,,,,,,,,,,
27256062,0.014,4,4,4,0,1.21,0.50,-2.00,0.01,4.42,36.36,0.9,0.01,,,,,,,,,,,
27256063,0.016,4,4,4,0,1.42,0.50,-1.90,0.01,4.47,29.94,0.9,0,,,,,,,,,,,
27256064,0.017,4,4,4,0,1.59,0.50,-1.90,0.01,4.57,23.73,0.9,0.01,,,,,,,,,,,
27256065,0.018,4,4,2,0,1.74,0.50,-1.80,0.01,4.72,17.85,0.9,0.01,,,,,,,,,,,
27256066,0.018,4,4,1,0,1.86,0.50,-1.80,0.01,4.92,12.40,0.9,0,,,,,,,,,,,
27256067,0.017,4,4,0,0,1.96,0.50,-1.70,0.01,5.16,7.41,0.9,0.01,,,,,,,,,,,
27256068,0.016,4,4,0,0,2.00,0.50,-1.60,0.01,5.44,2.89,0.9,0,,,,,,,,,,,
27256069,0.014,4,4,0,0,2.00,0.50,-1.50,0.01,5.74,1.17,0.9,0.02,,,,,,,,,,,
27256070,0.013,4,4,0,0,1.99,0.50,-1.40,0.01,6.07,4.80,0.9,0.01,,,,,,,,,,,
27256071,0.011,4,4,0,0,1.93,0.50,-1.30,0.01,6.43,8.05,0.9,0,,,,,,,,,,,
27256072,0.009,4,4,0,0,1.87,0.50,-1.30,0.01,6.80,10.95,0.9,0.01,,,,,,,,,,,
27256073,0.008,4,4,0,0,1.81,0.50,-1.20,0.01,7.19,13.54,0.9,0.01,,,,,,,,,,,
27256074,0.007,4,4,0,0,1.76,0.50,-1.10,0.01,7.59,15.86,0.9,0,,,,,,,,,,,
27256075,0,0,0,0,0,0.00,0.50,0.00,0.01,4.33,63.59,0.9,0.01,,,,,,,,,,,
27256076,0.006,4,4,0,0,0.45,0.50,-2.10,0.01,4.14,57.31,0.9,0.01,,,,,,,,,,,
27256077,0.01,4,4,3,0,0.71,0.50,-2.20,0.01,4.01,50.52,0.9,0.01,,,,,,,,,,,
27256078,0.014,4,4,4,0,0.98,0.50,-2.20,0.01,3.93,43.38,0.9,0,,,,,,,,,,,
27256079,0.018,4,4,4,0,1.23,0.50,-2.20,0.01,3.92,36.08,0.9,0.01,,,,,,,,,,,
27256080,0.02,4,4,4,0,1.46,0.50,-2.20,0.01,3.98,28.87,0.9,0,,,,,,,,,,,
27256081,0.022,4,4,4,0,1.65,0.50,-2.10,0.01,4.09,21.94,0.9,0,,,,,,,,,,,
27256082,0.022,4,4,2,0,1.81,0.50,-2.00,0.01,4.26,15.48,0.9,0.01,,,,,,,,,,,
27256083,0.022,4,4,0,0,1.93,0.50,-1.90,0.01,4.48,9.58,0.9,0,,,,,,,,,,,
27256084,0.02,4,4,0,0,2.00,0.50,-1.80,0.01,4.74,4.28,0.9,0,,,,,,,,,,,
27256085,0.018,4,4,0,0,2.00,0.50,-1.70,0.01,5.04,0.42,0.9,0.01,,,,,,,,,,,
27256086,0.016,4,4,0,0,2.00,0.50,-1.60,0.01,5.37,4.58,0.9,0.01,,,,,,,,,,,
27256087,0.014,4,4,0,0,1.94,0.50,-1.50,0.01,5.72,8.24,0.9,0,,,,,,,,,,,
27256088,0.012,4,4,0,0,1.87,0.50,-1.40,0.01,6.09,11.46,0.9,0.01,,,,,,,,,,,
27256089,0.01,4,4,0,0,1.80,0.50,-1.30,0.01,6.48,14.30,0.9,0.01,,,,,,,,,,,
27256090,0.009,4,4,0,0,1.74,0.50,-1.30,0.01,6.89,16.82,0.9,0.01,,,,,,,,,,,
27256091,0.007,4,4,0,0,1.68,0.50,-1.20,0.01,7.31,19.05,0.9,0.01,,,,,,,,,,,
27256092,0.006,4,4,0,0,1.63,0.50,-1.10,0.01,7.73,21.04,0.9,0,,,,,,,,,,,
27256093,0,0,0,0,0,0.00,0.50,0.00,0.01,4.14,72.83,0.9,0.01,,,,,,,,,,,
27256094,0,0,0,0,0,0.00,0.50,0.00,0.01,3.88,66.72,0.9,0,,,,,,,,,,,
27256095,0.005,4,4,0,0,0.35,0.50,-2.40,0.01,3.67,59.82,0.9,0.01,,,,,,,,,,,
27256096,0.011,4,4,3,0,0.66,0.50,-2.50,0.01,3.52,52.22,0.9,0,,,,,,,,,,,
27256097,0.018,4,4,4,0,0.97,0.50,-2.50,0.01,3.44,44.09,0.9,0,,,,,,,,,,,
27256098,0.023,4,4,4,0,1.26,0.50,-2.50,0.01,3.42,35.73,0.9,0,,,,,,,,,,,
27256099,0.027,4,4,4,0,1.52,0.50,-2.50,0.01,3.48,27.49,0.9,0.01,,,,,,,,,,,
27256100,0.029,4,4,3,0,1.73,0.50,-2.40,0.01,3.61,19.68,0.9,0,,,,,,,,,,,
27256101,0.029,4,4,1,0,1.89,0.50,-2.30,0.01,3.80,12.53,0.9,0,,,,,,,,,,,
27256102,0.027,4,4,0,0,1.99,0.50,-2.10,0.01,4.05,6.16,0.9,0.01,,,,,,,,,,,
27256103,0.024,4,4,0,0,2.00,0.50,-2.00,0.01,4.34,0.57,0.9,0.01,,,,,,,,,,,
27256104,0.021,4,4,0,0,2.00,0.50,-1.90,0.01,4.66,4.29,0.9,0,,,,,,,,,,,
27256105,0.018,4,4,0,0,1.94,0.50,-1.70,0.01,5.01,8.49,0.9,0.01,,,,,,,,,,,
27256106,0.015,4,4,0,0,1.86,0.50,-1.60,0.01,5.39,12.11,0.9,0,,,,,,,,,,,
27256107,0.012,4,4,0,0,1.79,0.50,-1.50,0.01,5.78,15.26,0.9,0.01,,,,,,,,,,,
27256108,0.01,4,4,0,0,1.72,0.50,-1.40,0.01,6.20,17.99,0.9,0,,,,,,,,,,,
27256109,0.009,4,4,0,0,1.65,0.50,-1.30,0.01,6.62,20.38,0.9,0.01,,,,,,,,,,,
27256110,0.008,4,4,0,0,1.59,0.50,-1.20,0.01,7.05,22.48,0.9,0,,,,,,,,,,,
27256111,0.006,4,4,0,0,1.54,0.50,-1.20,0.01,7.49,24.34,0.9,0.01,,,,,,,,,,,
27256112,0.006,4,4,0,0,1.49,0.50,-1.10,0.01,7.94,25.98,0.9,0.01,,,,,,,,,,,
27256113,0.005,4,4,0,0,1.45,0.50,-1.00,0.01,8.39,27.45,0.9,0,,,,,,,,,,,
27256114,0,0,0,0,0,0.00,0.50,0.00,0.01,4.07,82.66,0.9,0,,,,,,,,,,,
27256115,0,0,0,0,0,0.00,0.50,0.00,0.01,3.74,77.15,0.9,0.01,,,,,,,,,,,
27256116,0,0,0,0,0,0.00,0.50,0.00,0.01,3.45,70.65,0.9,0.01,,,,,,,,,,,
27256117,0.004,4,4,0,0,0.22,0.50,-2.70,0.01,3.21,63.07,0.9,0,,,,,,,,,,,
27256118,0.013,4,4,4,0,0.58,0.50,-2.90,0.01,3.04,54.45,0.9,0.01,,,,,,,,,,,
27256119,0.023,4,4,4,0,0.95,0.50,-3.00,0.01,2.94,45.04,0.9,0.01,,,,,,,,,,,
27256120,0.032,4,4,4,0,1.30,0.50,-3.00,0.01,2.92,35.26,0.9,0.01,,,,,,,,,,,
27256121,0.038,4,4,4,0,1.59,0.50,-2.90,0.01,2.99,25.66,0.9,0.01,,,,,,,,,,,
27256122,0.039,4,4,2,0,1.82,0.50,-2.70,0.01,3.14,16.74,0.9,0.01,,,,,,,,,,,
27256123,0.038,4,4,0,0,1.98,0.50,-2.60,0.01,3.36,8.80,0.9,0,,,,,,,,,,,
27256124,0.033,4,4,0,0,2.00,0.50,-2.40,0.01,3.63,1.93,0.9,0.01,,,,,,,,,,,
27256125,0.028,4,4,0,0,2.00,0.50,-2.20,0.01,3.95,3.89,0.9,0.01,,,,,,,,,,,
27256126,0.024,4,4,0,0,1.95,0.50,-2.00,0.01,4.31,8.81,0.9,0,,,,,,,,,,,
27256127,0.019,4,4,0,0,1.86,0.50,-1.80,0.01,4.69,12.96,0.9,0.01,,,,,,,,,,,
27256128,0.016,4,4,0,0,1.77,0.50,-1.70,0.01,5.09,16.47,0.9,0.01,,,,,,,,,,,
27256129,0.013,4,4,0,0,1.69,0.50,-1.60,0.01,5.50,19.46,0.9,0,,,,,,,,,,,
27256130,0.011,4,4,0,0,1.62,0.50,-1.50,0.01,5.93,22.02,0.9,0,,,,,,,,,,,
27256131,0.009,4,4,0,0,1.55,0.50,-1.40,0.01,6.37,24.23,0.9,0,,,,,,,,,,,
27256132,0.008,4,4,0,0,1.50,0.50,-1.30,0.01,6.82,26.16,0.9,0.01,,,,,,,,,,,
27256133,0.006,4,4,0,0,1.44,0.50,-1.20,0.01,7.28,27.84,0.9,0,,,,,,,,,,,
27256134,0.005,4,4,0,0,1.40,0.50,-1.10,0.01,7.74,29.33,0.9,0.01,,,,,,,,,,,
27256135,0.005,4,4,0,0,1.35,0.50,-1.10,0.01,8.20,30.64,0.9,0.01,,,,,,,,,,,
27256136,0.004,4,4,0,0,1.32,0.50,-1.00,0.01,8.67,31.82,0.9,0,,,,,,,,,,,
27256137,0,0,0,0,0,0.00,0.50,0.00,0.01,3.04,75.68,0.9,0.01,,,,,,,,,,,
27256138,0,0,0,0,0,0.00,0.50,0.00,0.01,2.76,67.38,0.9,0,,,,,,,,,,,
27256139,0.014,4,4,4,0,0.46,0.50,-3.40,0.01,2.56,57.53,0.9,0.01,,,,,,,,,,,
27256140,0.031,4,4,4,0,0.92,0.50,-3.60,0.01,2.44,46.37,0.9,0,,,,,,,,,,,
27256141,0.047,4,4,4,0,1.35,0.50,-3.60,0.01,2.42,34.58,0.9,0.01,,,,,,,,,,,
27256142,0.055,4,4,4,0,1.70,0.50,-3.40,0.01,2.51,23.12,0.9,0.01,,,,,,,,,,,
27256143,0.056,4,4,4,0,1.94,0.50,-3.20,0.01,2.69,12.78,0.9,0.01,,,,,,,,,,,
27256144,0.049,4,4,0,0,2.00,0.50,-2.90,0.01,2.94,3.96,0.9,0.01,,,,,,,,,,,
27256145,0.041,4,4,0,0,2.00,0.50,-2.70,0.01,3.25,3.33,0.9,0.01,,,,,,,,,,,
27256146,0.033,4,4,0,0,1.96,0.50,-2.40,0.01,3.60,9.27,0.9,0.01,,,,,,,,,,,
27256147,0.026,4,4,0,0,1.85,0.50,-2.20,0.01,3.98,14.11,0.9,0.02,,,,,,,,,,,
27256148,0.02,4,4,0,0,1.75,0.50,-2.00,0.01,4.39,18.07,0.9,0,,,,,,,,,,,
27256149,0.016,4,4,0,0,1.65,0.50,-1.80,0.01,4.82,21.35,0.9,0,,,,,,,,,,,
27256150,0.013,4,4,0,0,1.57,0.50,-1.60,0.01,5.26,24.08,0.9,0.01,,,,,,,,,,,
27256151,0.011,4,4,0,0,1.50,0.50,-1.50,0.01,5.70,26.40,0.9,0.01,,,,,,,,,,,
27256152,0.009,4,4,0,0,1.44,0.50,-1.40,0.01,6.16,28.37,0.9,0,,,,,,,,,,,
27256153,0.007,4,4,0,0,1.38,0.50,-1.30,0.01,6.62,30.07,0.9,0.01,,,,,,,,,,,
27256154,0.006,4,4,0,0,1.33,0.50,-1.20,0.01,7.09,31.54,0.9,0.01,,,,,,,,,,,
27256155,0.005,4,4,0,0,1.29,0.50,-1.10,0.01,7.56,32.84,0.9,0,,,,,,,,,,,
27256156,0.005,4,4,0,0,1.25,0.50,-1.10,0.01,8.04,33.98,0.9,0,,,,,,,,,,,
27256157,0,0,0,0,0,0.00,0.50,0.00,0.01,8.52,34.99,0.9,0,,,,,,,,,,,
27256158,0,0,0,0,0,0.00,0.50,0.00,0.01,9.00,35.89,0.9,0,,,,,,,,,,,
27256159,0,0,0,0,0,0.00,0.50,0.00,0.01,2.34,73.31,0.9,0,,,,,,,,,,,
27256160,0.012,4,4,4,0,0.28,0.50,-4.20,0.01,2.09,62.00,0.9,0,,,,,,,,,,,
27256161,0.044,4,4,4,0,0.88,0.50,-4.50,0.01,1.95,48.38,0.9,0,,,,,,,,,,,
27256162,0.075,4,4,4,0,1.45,0.50,-4.50,0.01,1.93,33.57,0.9,0.01,,,,,,,,,,,
27256163,0.087,4,4,4,0,1.85,0.50,-4.20,0.01,2.03,19.37,0.9,0,,,,,,,,,,,
27256164,0.079,4,4,4,0,1.99,0.50,-3.80,0.01,2.25,7.23,0.9,0,,,,,,,,,,,
27256165,0.064,4,4,4,0,2.00,0.50,-3.40,0.01,2.54,2.45,0.9,0.01,,,,,,,,,,,
27256166,0.05,4,4,4,0,1.98,0.50,-3.00,0.01,2.89,9.95,0.9,0,,,,,,,,,,,
27256167,0.037,4,4,0,0,1.84,0.50,-2.60,0.01,3.28,15.74,0.9,0,,,,,,,,,,,
27256168,0.027,4,4,0,0,1.71,0.50,-2.30,0.01,3.70,20.27,0.9,0.01,,,,,,,,,,,
27256169,0.021,4,4,0,0,1.60,0.50,-2.10,0.01,4.14,23.86,0.9,0,,,,,,,,,,,
27256170,0.016,4,4,0,0,1.51,0.50,-1.90,0.01,4.59,26.76,0.9,0.01,,,,,,,,,,,
27256171,0.013,4,4,0,0,1.43,0.50,-1.70,0.01,5.05,29.13,0.9,0,,,,,,,,,,,
27256172,0.01,4,4,0,0,1.36,0.50,-1.60,0.01,5.51,31.11,0.9,0,,,,,,,,,,,
27256173,0.008,4,4,0,0,1.31,0.50,-1.40,0.01,5.98,32.78,0.9,0,,,,,,,,,,,
27256174,0.007,4,4,0,0,1.26,0.50,-1.30,0.01,6.46,34.20,0.9,0.01,,,,,,,,,,,
27256175,0.006,4,4,0,0,1.21,0.50,-1.20,0.01,6.94,35.43,0.9,0.01,,,,,,,,,,,
27256176,0.005,4,4,0,0,1.17,0.50,-1.20,0.01,7.42,36.50,0.9,0,,,,,,,,,,,
27256177,0.004,4,4,0,0,1.14,0.50,-1.10,0.01,7.90,37.43,0.9,0,,,,,,,,,,,
27256178,0,0,0,0,0,0.00,0.50,0.00,0.01,8.39,38.26,0.9,0.01,,,,,,,,,,,
27256179,0,0,0,0,0,0.00,0.50,0.00,0.01,8.88,39.00,0.9,0,,,,,,,,,,,
27256180,0,0,0,0,0,0.00,0.50,0.00,0.01,9.36,39.66,0.9,0,,,,,,,,,,,
27256181,0,0,0,0,0,0.00,0.50,0.00,0.01,9.85,40.26,0.9,0,,,,,,,,,,,
27256182,0,0,0,0,0,0.00,0.50,0.00,0.01,1.65,68.95,0.9,0,,,,,,,,,,,
27256183,0.066,4,4,4,0,0.81,0.50,-6.20,0.01,1.46,51.75,0.9,0,,,,,,,,,,,
27256184,0.137,4,4,4,0,1.61,0.50,-6.10,0.01,1.43,31.84,0.9,0.01,,,,,,,,,,,
27256185,0.143,4,4,4,0,1.98,0.50,-5.50,0.01,1.57,13.37,0.9,0.03,,,,,,,,,,,
27256186,0.111,4,4,4,0,2.01,0.50,-4.70,0.01,1.84,0.90,0.9,0.01,,,,,,,,,,,
27256187,0.082,4,4,4,0,1.98,0.50,-3.90,0.01,2.19,11.06,0.9,0.01,,,,,,,,,,,
27256188,0.056,4,4,4,0,1.82,0.50,-3.30,0.01,2.59,18.26,0.9,0.01,,,,,,,,,,,
27256189,0.039,4,4,4,0,1.65,0.50,-2.90,0.01,3.02,23.46,0.9,0.01,,,,,,,,,,,
27256190,0.027,4,4,4,0,1.52,0.50,-2.50,0.01,3.47,27.35,0.9,0,,,,,,,,,,,
27256191,0.02,4,4,0,0,1.42,0.50,-2.20,0.01,3.93,30.33,0.9,0.01,,,,,,,,,,,
27256192,0.015,4,4,0,0,1.33,0.50,-2.00,0.01,4.40,32.68,0.9,0.01,,,,,,,,,,,
27256193,0.012,4,4,0,0,1.26,0.50,-1.80,0.01,4.88,34.57,0.9,0,,,,,,,,,,,
27256194,0.01,4,4,0,0,1.20,0.50,-1.60,0.01,5.36,36.13,0.9,0.01,,,,,,,,,,,
27256195,0.008,4,4,0,0,1.16,0.50,-1.50,0.01,5.84,37.43,0.9,0,,,,,,,,,,,
27256196,0.006,4,4,0,0,1.11,0.50,-1.40,0.01,6.33,38.53,0.9,0.01,,,,,,,,,,,
27256197,0.005,4,4,0,0,1.08,0.50,-1.30,0.01,6.82,39.47,0.9,0.01,,,,,,,,,,,
27256198,0.005,4,4,0,0,1.05,0.50,-1.20,0.01,7.31,40.29,0.9,0,,,,,,,,,,,
27256199,0,0,0,0,0,0.00,0.50,0.00,0.01,7.80,41.00,0.9,0,,,,,,,,,,,
27256200,0,0,0,0,0,0.00,0.50,0.00,0.01,8.29,41.63,0.9,0,,,,,,,,,,,
27256201,0,0,0,0,0,0.00,0.50,0.00,0.01,8.78,42.19,0.9,0.01,,,,,,,,,,,
27256202,0,0,0,0,0,0.00,0.50,0.00,0.01,9.28,42.69,0.9,0,,,,,,,,,,,
27256203,0,0,0,0,0,0.00,0.50,0.00,0.01,9.77,43.14,0.9,0,,,,,,,,,,,
27256204,0,0,0,0,0,0.00,0.50,0.00,0.01,10.26,43.54,0.9,0.01,,,,,,,,,,,
27256205,0.093,4,4,4,0,0.61,0.50,-9.40,0.01,0.98,58.48,0.9,0.01,,,,,,,,,,,
27256206,0.307,4,4,4,0,1.93,0.50,-9.20,0.01,0.93,28.27,0.9,0.01,,,,,,,,,,,
27256207,0.235,4,4,4,0,2.01,0.50,-7.40,0.01,1.14,2.58,0.9,0,,,,,,,,,,,
27256208,0.156,4,4,4,0,1.98,0.50,-5.80,0.01,1.48,13.24,0.9,0.01,,,,,,,,,,,
27256209,0.094,4,4,4,0,1.78,0.50,-4.50,0.01,1.90,22.60,0.9,0,,,,,,,,,,,
27256210,0.057,4,4,4,0,1.56,0.50,-3.70,0.01,2.35,28.50,0.9,0.01,,,,,,,,,,,
27256211,0.037,4,4,4,0,1.40,0.50,-3.10,0.01,2.82,32.47,0.9,0.01,,,,,,,,,,,
27256212,0.025,4,4,4,0,1.28,0.50,-2.60,0.01,3.30,35.30,0.9,0,,,,,,,,,,,
27256213,0.018,4,4,4,0,1.19,0.50,-2.30,0.01,3.78,37.41,0.9,0,,,,,,,,,,,
27256214,0.014,4,4,4,0,1.12,0.50,-2.00,0.01,4.27,39.05,0.9,0.01,,,,,,,,,,,
27256215,0.011,4,4,0,0,1.07,0.50,-1.80,0.01,4.76,40.35,0.9,0,,,,,,,,,,,
27256216,0.008,4,4,0,0,1.03,0.50,-1.70,0.01,5.25,41.40,0.9,0.01,,,,,,,,,,,
27256217,0.007,4,4,0,0,0.99,0.50,-1.50,0.01,5.74,42.28,0.9,0.01,,,,,,,,,,,
27256218,0.006,4,4,0,0,0.96,0.50,-1.40,0.01,6.23,43.01,0.9,0.01,,,,,,,,,,,
27256219,0.005,4,4,0,0,0.94,0.50,-1.30,0.01,6.73,43.64,0.9,0,,,,,,,,,,,
27256220,0.004,4,4,0,0,0.91,0.50,-1.20,0.01,7.22,44.18,0.9,0,,,,,,,,,,,
27256221,0,0,0,0,0,0.00,0.50,0.00,0.01,7.72,44.65,0.9,0,,,,,,,,,,,
27256222,0,0,0,0,0,0.00,0.50,0.00,0.01,8.22,45.07,0.9,0.01,,,,,,,,,,,
27256223,0,0,0,0,0,0.00,0.50,0.00,0.01,8.71,45.44,0.9,0.01,,,,,,,,,,,
27256224,0,0,0,0,0,0.00,0.50,0.00,0.01,9.21,45.76,0.9,0,,,,,,,,,,,
27256225,0,0,0,0,0,0.00,0.50,0.00,0.01,9.71,46.06,0.9,0,,,,,,,,,,,
27256226,0,0,0,0,0,0.00,0.50,0.00,0.01,10.21,46.32,0.9,0,,,,,,,,,,,
27256227,0,0,0,0,0,0.00,0.50,0.00,0.01,10.71,46.56,0.9,0,,,,,,,,,,,
27256228,0.381,4,4,4,0,1.98,0.50,-10.70,0.01,0.79,19.31,0.9,0.01,,,,,,,,,,,
27256229,0.18,4,4,4,0,1.69,0.50,-7.00,0.01,1.24,31.72,0.9,0.01,,,,,,,,,,,
27256230,0.085,4,4,4,0,1.35,0.50,-5.10,0.01,1.72,37.37,0.9,0.01,,,,,,,,,,,
27256231,0.047,4,4,4,0,1.16,0.50,-4.00,0.01,2.21,40.54,0.9,0,,,,,,,,,,,
27256232,0.03,4,4,4,0,1.05,0.50,-3.20,0.01,2.70,42.55,0.9,0.01,,,,,,,,,,,
27256233,0.02,4,4,4,0,0.98,0.50,-2.70,0.01,3.19,43.95,0.9,0.01,,,,,,,,,,,
27256234,0.015,4,4,4,1,0.93,0.50,-2.40,0.01,3.69,44.97,0.9,0,,,,,,,,,,,
27256235,0.011,4,4,4,1,0.89,0.50,-2.10,0.01,4.19,45.74,0.9,0.01,,,,,,,,,,,
27256236,0.009,4,4,4,1,0.86,0.50,-1.90,0.01,4.68,46.36,0.9,0,,,,,,,,,,,
27256237,0.007,4,4,3,2,0.83,0.50,-1.70,0.01,5.18,46.85,0.9,0.01,,,,,,,,,,,
27256238,0.006,4,4,2,2,0.81,0.50,-1.50,0.01,5.68,47.26,0.9,0,,,,,,,,,,,
27256239,0.005,4,4,2,2,0.80,0.50,-1.40,0.01,6.18,47.60,0.9,0,,,,,,,,,,,
27256240,0.004,4,4,3,3,0.78,0.50,-1.30,0.01,6.68,47.89,0.9,0,,,,,,,,,,,
27256241,0,0,0,0,0,0.00,0.50,0.00,0.01,7.18,48.14,0.9,0,,,,,,,,,,,
27256242,0,0,0,0,0,0.00,0.50,0.00,0.01,7.68,48.36,0.9,0,,,,,,,,,,,
27256243,0,0,0,0,0,0.00,0.50,0.00,0.01,8.18,48.55,0.9,0,,,,,,,,,,,
27256244,0,0,0,0,0,0.00,0.50,0.00,0.01,8.68,48.72,0.9,0,,,,,,,,,,,
27256245,0,0,0,0,0,0.00,0.50,0.00,0.01,9.18,48.87,0.9,0,,,,,,,,,,,
27256246,0,0,0,0,0,0.00,0.50,0.00,0.01,9.68,49.01,0.9,0,,,,,,,,,,,
27256247,0,0,0,0,0,0.00,0.50,0.00,0.01,10.17,49.13,0.9,0,,,,,,,,,,,
27256248,0,0,0,0,0,0.00,0.50,0.00,0.01,10.67,49.24,0.9,0,,,,,,,,,,,
27256249,0,0,0,0,0,0.00,0.50,0.00,0.01,11.17,49.34,0.9,0,,,,,,,,,,,
27256250,0.081,4,4,4,3,0.70,0.50,-7.80,0.01,1.17,55.46,0.9,0,,,,,,,,,,,
27256251,0.042,4,4,4,4,0.66,0.50,-5.40,0.01,1.67,54.27,0.9,0.02,,,,,,,,,,,
27256252,0.026,4,4,4,4,0.65,0.50,-4.10,0.01,2.17,53.63,0.9,0.01,,,,,,,,,,,
27256253,0.018,4,4,4,4,0.64,0.50,-3.30,0.01,2.67,53.23,0.9,0,,,,,,,,,,,
27256254,0.013,4,4,4,4,0.63,0.50,-2.80,0.01,3.17,52.95,0.9,0,,,,,,,,,,,
27256255,0.01,4,4,4,4,0.63,0.50,-2.40,0.01,3.67,52.75,0.9,0,,,,,,,,,,,
27256256,0.008,4,4,4,4,0.63,0.50,-2.10,0.01,4.17,52.60,0.9,0.01,,,,,,,,,,,
27256257,0.006,4,4,4,4,0.63,0.50,-1.90,0.01,4.67,52.48,0.9,0,,,,,,,,,,,
27256258,0.005,4,4,4,4,0.63,0.50,-1.70,0.01,5.17,52.39,0.9,0,,,,,,,,,,,
27256259,0.004,4,4,4,4,0.63,0.50,-1.50,0.01,5.67,52.31,0.9,0,,,,,,,,,,,
27256260,0,0,0,0,0,0.00,0.50,0.00,0.01,6.17,52.24,0.9,0,,,,,,,,,,,
27256261,0,0,0,0,0,0.00,0.50,0.00,0.01,6.67,52.18,0.9,0,,,,,,,,,,,
27256262,0,0,0,0,0,0.00,0.50,0.00,0.01,7.17,52.14,0.9,0,,,,,,,,,,,
27256263,0,0,0,0,0,0.00,0.50,0.00,0.01,7.67,52.09,0.9,0,,,,,,,,,,,
27256264,0,0,0,0,0,0.00,0.50,0.00,0.01,8.17,52.06,0.9,0,,,,,,,,,,,
27256265,0,0,0,0,0,0.00,0.50,0.00,0.01,8.67,52.02,0.9,0,,,,,,,,,,,
27256266,0,0,0,0,0,0.00,0.50,0.00,0.01,9.17,52.00,0.9,0,,,,,,,,,,,
27256267,0,0,0,0,0,0.00,0.50,0.00,0.01,9.67,51.97,0.9,0,,,,,,,,,,,
27256268,0,0,0,0,0,0.00,0.50,0.00,0.01,10.17,51.95,0.9,0,,,,,,,,,,,
27256269,0,0,0,0,0,0.00,0.50,0.00,0.01,10.67,51.92,0.9,0,,,,,,,,,,,
