Identifier,Features,,,,,,,,,,,,Labels,,,,,,,,,,,
"M = model
R = room
P = simulation points",solidAngle,obstructionValues LowerQuarter,obstructionValues SecondQuarter,obstructionValues ThirdQuarter,obstructionValues HigherQuarter,Projection AspectRatio,Frame ratio,solidAngleTilt,roomAvge SolidAngle,distanceWindowCenterToPt,angleOfPointPositionInReferenceToWindowNormal,windowHeadHeight,DF ,,,,,,,,,,,
24060003,0,0,0,0,0,0.00,0.33,0.00,0.01,1.187088,23.520027,2.26,0.2,,,,,,,,,,,
24060004,0,0,0,0,0,0.00,0.33,0.00,0.01,1.460449,41.815503,2.26,0.2,,,,,,,,,,,
24060005,0,0,0,0,0,0.00,0.33,0.00,0.01,1.832114,53.551224,2.26,0.16,,,,,,,,,,,
24060006,0,0,0,0,0,0.00,0.33,0.00,0.01,2.253968,61.124304,2.26,0.15,,,,,,,,,,,
24060007,0,0,0,0,0,0.00,0.33,0.00,0.01,2.70261,66.250034,2.26,0.13,,,,,,,,,,,
24060008,0,0,0,0,0,0.00,0.33,0.00,0.01,3.166675,69.896009,2.26,0.08,,,,,,,,,,,
24060009,0,0,0,0,0,0.00,0.33,0.00,0.01,3.64027,72.602034,2.26,0.04,,,,,,,,,,,
24060010,0,0,0,0,0,0.00,0.33,0.00,0.01,4.120109,74.681541,2.26,0.11,,,,,,,,,,,
24060011,0,0,0,0,0,0.00,0.33,0.00,0.01,4.60424,76.325536,2.26,0.05,,,,,,,,,,,
24060012,0,0,0,0,0,0.00,0.33,0.00,0.01,5.09144,77.655831,2.26,0.06,,,,,,,,,,,
24060013,0.023,4,4,4,4,17.76,0.33,33.30,0.01,1.891151,32.865517,2.26,0.43,,,,,,,,,,,
24060014,0.027,4,4,4,4,20.17,0.33,35.80,0.01,1.673375,18.33037,2.26,0.37,,,,,,,,,,,
24060015,0.028,4,4,4,4,21.13,0.33,36.80,0.01,1.588683,0.947437,2.26,0.56,,,,,,,,,,,
24060016,0.027,4,4,4,4,20.34,0.33,36.00,0.01,1.657602,16.606249,2.26,0.46,,,,,,,,,,,
24060017,0.024,3,3,3,2,18.29,0.33,33.60,0.01,1.863163,31.508332,2.26,0.39,,,,,,,,,,,
24060018,0.016,4,4,4,4,13.24,0.33,30.20,0.01,2.166819,42.854234,2.26,0.35,,,,,,,,,,,
24060019,0.01,4,4,4,4,9.14,0.33,26.50,0.01,2.533542,51.172761,2.26,0.2,,,,,,,,,,,
24060020,0.006,4,4,4,4,6.23,0.33,23.10,0.01,2.939825,57.294114,2.26,0.14,,,,,,,,,,,
24060021,0,0,0,0,0,0.00,0.33,0.00,0.01,3.371394,61.890384,2.26,0.13,,,,,,,,,,,
24060022,0,0,0,0,0,0.00,0.33,0.00,0.01,3.81969,65.426354,2.26,0.08,,,,,,,,,,,
24060023,0,0,0,0,0,0.00,0.33,0.00,0.01,4.279458,68.211351,2.26,0.06,,,,,,,,,,,
24060024,0,0,0,0,0,0.00,0.33,0.00,0.01,4.747367,70.451823,2.26,0.07,,,,,,,,,,,
24060025,0,0,0,0,0,0.00,0.33,0.00,0.01,5.221228,72.288021,2.26,0.06,,,,,,,,,,,
24060026,0.04,4,4,4,4,8.64,0.33,27.50,0.01,2.326998,26.169435,2.26,0.48,,,,,,,,,,,
24060027,0.045,4,4,4,4,9.32,0.33,29.00,0.01,2.153752,14.143417,2.26,0.53,,,,,,,,,,,
24060028,0.047,4,4,4,4,9.56,0.33,29.60,0.01,2.088631,0.720639,2.26,0.44,,,,,,,,,,,
24060029,0.045,4,4,4,4,9.36,0.33,29.10,0.01,2.141521,12.780252,2.26,0.58,,,,,,,,,,,
24060030,0.041,4,4,3,1,8.81,0.33,27.70,0.01,2.304309,24.996919,2.26,0.28,,,,,,,,,,,
24060031,0.031,4,4,4,4,7.15,0.33,25.60,0.01,2.556085,35.208797,2.26,0.33,,,,,,,,,,,
24060032,0.022,4,4,4,4,5.59,0.33,23.20,0.01,2.873552,43.382136,2.26,0.22,,,,,,,,,,,
24060033,0.014,4,4,4,4,4.29,0.33,20.90,0.01,3.237443,49.827019,2.26,0.18,,,,,,,,,,,
24060034,0.009,4,4,4,4,3.28,0.33,18.70,0.01,3.633836,54.919443,2.26,0.08,,,,,,,,,,,
24060035,0.006,4,4,4,4,2.49,0.33,16.80,0.01,4.053208,58.985002,2.26,0.11,,,,,,,,,,,
24060036,0,0,0,0,0,0.00,0.33,0.00,0.01,4.489123,62.27502,2.26,0.09,,,,,,,,,,,
24060037,0,0,0,0,0,0.00,0.33,0.00,0.01,4.937201,64.975484,2.26,0.07,,,,,,,,,,,
24060038,0,0,0,0,0,0.00,0.33,0.00,0.01,5.394413,67.222501,2.26,0.05,,,,,,,,,,,
24061000,0.014,0,0,0,0,0.18,0.40,5.10,0.19,1.94411,58.634457,1.3,0.16,,,,,,,,,,,
24061001,0.069,0,0,0,0,0.57,0.40,6.40,0.19,1.539337,48.900991,1.3,0.19,,,,,,,,,,,
24061002,0.214,1,1,1,1,1.20,0.40,7.90,0.19,1.208119,33.114099,1.3,0.27,,,,,,,,,,,
24061003,0.328,3,3,3,3,1.51,0.40,9.00,0.19,1.024474,8.985411,1.3,0.53,,,,,,,,,,,
24061004,0.31,4,4,4,4,1.49,0.40,8.70,0.19,1.067493,18.572124,1.3,0.69,,,,,,,,,,,
24062000,0.479,1,1,1,1,1.99,0.46,1.20,0.20,0.60686,8.623973,1.06,0.39,,,,,,,,,,,
24062001,0.233,0,0,0,0,2.00,0.46,0.70,0.20,1.103756,4.72906,1.06,0.22,,,,,,,,,,,
24062002,0.133,0,0,0,0,2.00,0.46,0.50,0.20,1.602584,3.255124,1.06,0.15,,,,,,,,,,,
24062003,0.086,0,0,0,0,2.00,0.46,0.40,0.20,2.101969,2.481213,1.06,0.15,,,,,,,,,,,
24062004,0.059,0,0,0,0,2.00,0.46,0.30,0.20,2.60159,2.004492,1.06,0.1,,,,,,,,,,,
24063000,0.013,0,0,0,0,0.18,0.40,5.30,0.18,1.991933,58.670847,1.31,0.15,,,,,,,,,,,
24063001,0.063,0,0,0,0,0.56,0.40,6.60,0.18,1.586285,49.238063,1.31,0.2,,,,,,,,,,,
24063002,0.196,0,0,0,1,1.16,0.40,8.10,0.18,1.25092,34.110146,1.31,0.25,,,,,,,,,,,
24063003,0.315,0,0,0,0,1.51,0.40,9.30,0.18,1.055132,11.009371,1.31,0.33,,,,,,,,,,,
24063004,0.306,2,2,2,2,1.50,0.40,9.20,0.18,1.077871,16.077461,1.31,0.54,,,,,,,,,,,
24064000,0.018,0,0,0,0,0.29,0.45,1.20,0.18,1.763715,57.409293,1.1,0.15,,,,,,,,,,,
24064001,0.087,0,0,0,0,0.88,0.45,1.50,0.18,1.369193,46.06538,1.1,0.1,,,,,,,,,,,
24064002,0.256,1,1,1,1,1.77,0.45,1.90,0.18,1.067094,27.093393,1.1,0.19,,,,,,,,,,,
24064003,0.305,0,3,3,3,1.86,0.45,2.00,0.18,0.9501,0.844314,1.1,0.32,,,,,,,,,,,
24064004,0.245,2,4,4,4,1.72,0.45,1.80,0.18,1.080134,28.415808,1.1,0.27,,,,,,,,,,,
24065000,0.162,0,0,0,0,1.52,0.44,8.50,0.11,1.177086,36.188868,1.22,0.2,,,,,,,,,,,
24065001,0.271,3,3,3,3,2.01,0.44,9.90,0.11,0.969806,11.600167,1.22,0.51,,,,,,,,,,,
24065002,0.261,4,4,4,4,1.99,0.44,9.70,0.11,0.997754,17.798912,1.22,0.44,,,,,,,,,,,
24065003,0.114,1,1,1,1,1.73,0.44,6.10,0.11,1.607958,25.609227,1.22,0.23,,,,,,,,,,,
24065004,0.152,3,3,3,3,2.00,0.44,6.60,0.11,1.463052,7.659716,1.22,0.22,,,,,,,,,,,
24065005,0.148,4,4,4,4,1.99,0.44,6.50,0.11,1.481726,11.878375,1.22,0.3,,,,,,,,,,,
24065006,0.079,2,2,2,2,1.82,0.44,4.70,0.11,2.070151,19.616858,1.22,0.13,,,,,,,,,,,
24065007,0.095,4,4,4,4,2.00,0.44,5.00,0.11,1.959724,5.710871,1.22,0.19,,,,,,,,,,,
24065008,0.094,4,4,4,4,2.00,0.44,4.90,0.11,1.973704,8.88937,1.22,0.18,,,,,,,,,,,
24065009,0.057,2,2,2,2,1.87,0.44,3.80,0.11,2.546669,15.837452,1.22,0.13,,,,,,,,,,,
24065010,0.065,4,4,4,4,2.00,0.44,4.00,0.11,2.457746,4.550904,1.22,0.14,,,,,,,,,,,
24065011,0.064,4,4,4,4,2.00,0.44,3.90,0.11,2.468908,7.096027,1.22,0.16,,,,,,,,,,,
24065012,0.042,3,3,3,3,1.89,0.44,3.20,0.11,3.030762,13.256941,1.22,0.13,,,,,,,,,,,
24065013,0.047,4,4,4,4,2.00,0.44,3.30,0.11,2.956435,3.782029,1.22,0.17,,,,,,,,,,,
24065014,0.047,4,4,4,4,2.00,0.44,3.30,0.11,2.965721,5.902656,1.22,0.17,,,,,,,,,,,
24066000,0.022,0,0,0,0,0.21,0.40,3.50,0.22,1.853006,57.339247,1.28,0.16,,,,,,,,,,,
24066001,0.096,0,0,0,0,0.61,0.40,4.40,0.22,1.457265,46.668596,1.28,0.18,,,,,,,,,,,
24066002,0.278,2,2,2,2,1.21,0.40,5.40,0.22,1.146129,29.249244,1.28,0.24,,,,,,,,,,,
24066003,0.37,0,3,3,3,1.38,0.40,6.00,0.22,1.001799,3.434177,1.28,0.56,,,,,,,,,,,
24066004,0.328,0,4,4,2,1.34,0.40,5.60,0.22,1.092516,23.749035,1.28,0.5,,,,,,,,,,,
24067000,0.115,0,0,0,0,0.86,0.42,15.50,0.11,0.967548,51.674902,1.3,0.16,,,,,,,,,,,
24067001,0.331,2,2,2,2,2.51,0.42,21.30,0.11,0.653531,23.352003,1.3,0.9,,,,,,,,,,,
24067002,0.33,3,3,3,3,2.54,0.42,21.40,0.11,0.646573,21.879952,1.3,1.64,,,,,,,,,,,
24067003,0.128,0,0,0,0,1.53,0.42,10.90,0.11,1.336468,34.607336,1.3,0.14,,,,,,,,,,,
24067004,0.206,2,2,2,2,2.11,0.42,12.50,0.11,1.130089,13.251517,1.3,0.36,,,,,,,,,,,
24067005,0.207,4,4,4,4,2.11,0.42,12.50,0.11,1.12608,12.355457,1.3,0.54,,,,,,,,,,,
24067006,0.094,0,0,0,0,1.72,0.42,8.10,0.11,1.770917,25.379859,1.3,0.14,,,,,,,,,,,
24067007,0.126,3,3,3,3,2.04,0.42,8.80,0.11,1.620833,9.196608,1.3,0.21,,,,,,,,,,,
24067008,0.126,4,4,4,4,2.04,0.42,8.80,0.11,1.61804,8.564182,1.3,0.24,,,,,,,,,,,
24067009,0.068,1,1,1,1,1.80,0.42,6.40,0.11,2.232968,19.872427,1.3,0.14,,,,,,,,,,,
24067010,0.082,3,3,3,3,2.02,0.42,6.70,0.11,2.115916,7.032215,1.3,0.11,,,,,,,,,,,
24067011,0.083,4,4,4,4,2.02,0.42,6.70,0.11,2.113777,6.545498,1.3,0.17,,,,,,,,,,,
24067012,0.05,1,1,1,1,1.85,0.42,5.30,0.11,2.708532,16.274686,1.3,0.08,,,,,,,,,,,
24067013,0.058,3,3,3,3,2.01,0.42,5.50,0.11,2.612871,5.689781,1.3,0.12,,,,,,,,,,,
24067014,0.058,4,4,4,4,2.01,0.42,5.50,0.11,2.61114,5.294744,1.3,0.13,,,,,,,,,,,
24067015,0.038,2,2,2,2,1.88,0.42,4.50,0.11,3.191573,13.758391,1.3,0.11,,,,,,,,,,,
24067016,0.043,4,4,4,4,2.01,0.42,4.60,0.11,3.110803,4.776725,1.3,0.11,,,,,,,,,,,
24067017,0.043,4,4,4,4,2.01,0.42,4.60,0.11,3.109349,4.444501,1.3,0.1,,,,,,,,,,,
24067018,0.03,2,2,2,2,1.90,0.42,3.90,0.11,3.679149,11.906207,1.3,0.09,,,,,,,,,,,
24067019,0.033,4,4,4,4,2.00,0.42,4.00,0.11,3.609307,4.115753,1.3,0.11,,,,,,,,,,,
24067020,0.033,4,4,4,4,2.00,0.42,4.00,0.11,3.608053,3.829192,1.3,0.09,,,,,,,,,,,
24068000,0,0,0,0,0,0.00,0.86,0.00,0.07,0.91822,47.965701,3.06,2.59,,,,,,,,,,,
24068001,0.316,3,3,4,2,1.01,0.86,49.30,0.07,0.641191,16.490194,3.06,7.62,,,,,,,,,,,
24068002,0,0,0,0,0,0.00,0.86,0.00,0.07,0.692187,27.348987,3.06,7.63,,,,,,,,,,,
24068003,0.085,4,4,4,4,0.18,0.86,38.90,0.07,1.023289,53.070976,3.06,1.84,,,,,,,,,,,
24068004,0,0,0,0,0,0.00,0.86,0.00,0.07,1.454344,64.991943,3.06,0.64,,,,,,,,,,,
24068005,0,0,0,0,0,0.00,0.86,0.00,0.07,1.919144,71.315278,3.06,0.53,,,,,,,,,,,
24068006,0,0,0,0,0,0.00,0.86,0.00,0.07,2.398148,75.145104,3.06,0.48,,,,,,,,,,,
24068007,0,0,0,0,0,0.00,0.86,0.00,0.07,2.884287,77.692332,3.06,0.33,,,,,,,,,,,
24068008,0,0,0,0,0,0.00,0.86,0.00,0.07,3.374479,79.502281,3.06,0.39,,,,,,,,,,,
24068009,0,0,0,0,0,0.00,0.86,0.00,0.07,3.867183,80.852107,3.06,0.32,,,,,,,,,,,
24068010,0,0,0,0,0,0.00,0.86,0.00,0.07,4.361548,81.896413,3.06,0.27,,,,,,,,,,,
24068011,0,0,0,0,0,0.00,0.86,0.00,0.07,4.857067,82.72787,3.06,0.24,,,,,,,,,,,
24068012,0,0,0,0,0,0.00,0.86,0.00,0.07,5.353419,83.405267,3.06,0.19,,,,,,,,,,,
24068013,0.266,1,1,1,4,0.49,0.86,34.20,0.07,1.306884,31.4567,3.06,2.31,,,,,,,,,,,
24068014,0.364,3,3,3,4,0.67,0.86,37.00,0.07,1.129577,9.272192,3.06,5.05,,,,,,,,,,,
24068015,0.359,4,4,4,4,0.66,0.86,36.50,0.07,1.159285,15.920577,3.06,5.22,,,,,,,,,,,
24068016,0.212,4,4,4,4,0.40,0.86,33.20,0.07,1.382728,36.269344,3.06,2.69,,,,,,,,,,,
24068017,0.067,4,4,4,4,0.15,0.86,29.30,0.07,1.726249,49.774043,3.06,1.14,,,,,,,,,,,
24068018,0,0,0,0,0,0.00,0.86,0.00,0.07,2.132588,58.482871,3.06,0.66,,,,,,,,,,,
24068019,0,0,0,0,0,0.00,0.86,0.00,0.07,2.572145,64.315232,3.06,0.55,,,,,,,,,,,
24068020,0,0,0,0,0,0.00,0.86,0.00,0.07,3.030499,68.415929,3.06,0.41,,,,,,,,,,,
24068021,0,0,0,0,0,0.00,0.86,0.00,0.07,3.500275,71.428105,3.06,0.43,,,,,,,,,,,
24068022,0,0,0,0,0,0.00,0.86,0.00,0.07,3.977426,73.722712,3.06,0.25,,,,,,,,,,,
24068023,0,0,0,0,0,0.00,0.86,0.00,0.07,4.459587,75.523536,3.06,0.3,,,,,,,,,,,
24068024,0,0,0,0,0,0.00,0.86,0.00,0.07,4.945292,76.971828,3.06,0.27,,,,,,,,,,,
24068025,0,0,0,0,0,0.00,0.86,0.00,0.07,5.433591,78.160464,3.06,0.19,,,,,,,,,,,
24068026,0.234,2,1,1,3,0.49,0.86,29.00,0.07,1.75293,22.8963,3.06,2.25,,,,,,,,,,,
24068027,0.29,4,3,3,4,0.58,0.86,30.30,0.07,1.625042,6.430555,3.06,3.1,,,,,,,,,,,
24068028,0.285,4,4,4,4,0.58,0.86,30.10,0.07,1.645831,11.140395,3.06,3.46,,,,,,,,,,,
24068029,0.205,4,4,4,4,0.44,0.86,28.40,0.07,1.810181,26.864809,3.06,2.77,,,,,,,,,,,
24068030,0.11,4,4,4,4,0.27,0.86,26.00,0.07,2.084407,39.220958,3.06,1.51,,,,,,,,,,,
24068031,0.048,4,4,4,4,0.14,0.86,23.50,0.07,2.431615,48.387235,3.06,1.02,,,,,,,,,,,
24068032,0.014,4,4,4,4,0.05,0.86,21.00,0.07,2.825022,55.13725,3.06,0.63,,,,,,,,,,,
24068033,0,0,0,0,0,0.00,0.86,0.00,0.07,3.247883,60.185677,3.06,0.4,,,,,,,,,,,
24068034,0,0,0,0,0,0.00,0.86,0.00,0.07,3.690087,64.048531,3.06,0.37,,,,,,,,,,,
24068035,0,0,0,0,0,0.00,0.86,0.00,0.07,4.145448,67.07412,3.06,0.35,,,,,,,,,,,
24068036,0,0,0,0,0,0.00,0.86,0.00,0.07,4.610069,69.49552,3.06,0.22,,,,,,,,,,,
24068037,0,0,0,0,0,0.00,0.86,0.00,0.07,5.081411,71.470717,3.06,0.23,,,,,,,,,,,
24068038,0,0,0,0,0,0.00,0.86,0.00,0.07,5.557763,73.109008,3.06,0.21,,,,,,,,,,,
24068039,0.191,2,2,2,3,0.49,0.86,24.90,0.07,2.222067,17.873877,3.06,2.19,,,,,,,,,,,
24068040,0.223,4,4,4,4,0.54,0.86,25.70,0.07,2.122635,4.9188,3.06,2.5,,,,,,,,,,,
24068041,0.221,4,4,4,4,0.54,0.86,25.50,0.07,2.138592,8.551285,3.06,2.46,,,,,,,,,,,
24068042,0.174,4,4,4,4,0.45,0.86,24.60,0.07,2.267504,21.146131,3.06,1.99,,,,,,,,,,,
24068043,0.115,4,4,4,4,0.33,0.86,23.00,0.07,2.491901,31.931993,3.06,1.48,,,,,,,,,,,
24068044,0.067,4,4,4,4,0.22,0.86,21.20,0.07,2.788829,40.683908,3.06,0.85,,,,,,,,,,,
24068045,0.035,4,4,4,4,0.14,0.86,19.40,0.07,3.137764,47.624331,3.06,0.66,,,,,,,,,,,
24068046,0.015,4,4,4,4,0.07,0.86,17.70,0.07,3.523289,53.11293,3.06,0.57,,,,,,,,,,,
24068047,0,0,0,0,0,0.00,0.86,0.00,0.07,3.934661,57.487467,3.06,0.34,,,,,,,,,,,
24068048,0,0,0,0,0,0.00,0.86,0.00,0.07,4.36458,61.017596,3.06,0.33,,,,,,,,,,,
24068049,0,0,0,0,0,0.00,0.86,0.00,0.07,4.808072,63.905855,3.06,0.27,,,,,,,,,,,
24068050,0,0,0,0,0,0.00,0.86,0.00,0.07,5.261706,66.301347,3.06,0.25,,,,,,,,,,,
24068051,0,0,0,0,0,0.00,0.86,0.00,0.07,5.723072,68.313676,3.06,0.22,,,,,,,,,,,
24068052,0.154,3,3,3,3,0.48,0.86,21.70,0.07,2.702295,14.61834,3.06,1.68,,,,,,,,,,,
24068053,0.174,4,4,4,4,0.52,0.86,22.10,0.07,2.621144,3.981618,3.06,2.01,,,,,,,,,,,
24068054,0.172,4,4,4,4,0.52,0.86,22.10,0.07,2.634083,6.93389,3.06,2.07,,,,,,,,,,,
24068055,0.144,4,4,4,4,0.46,0.86,21.40,0.07,2.739779,17.371322,3.06,1.88,,,,,,,,,,,
24068056,0.106,4,4,4,4,0.37,0.86,20.40,0.07,2.928206,26.750357,3.06,1.29,,,,,,,,,,,
24068057,0.071,4,4,4,4,0.28,0.86,19.10,0.07,3.184711,34.809623,3.06,0.88,,,,,,,,,,,
24068058,0.045,4,4,4,4,0.20,0.86,17.80,0.07,3.494336,41.556511,3.06,0.77,,,,,,,,,,,
24068059,0.026,4,4,4,4,0.14,0.86,16.40,0.07,3.844266,47.14178,3.06,0.52,,,,,,,,,,,
24068060,0.014,4,4,4,4,0.08,0.86,15.20,0.07,4.224497,51.759375,3.06,0.41,,,,,,,,,,,
24068061,0.005,4,4,4,4,0.04,0.86,14.00,0.07,4.627567,55.594068,3.06,0.38,,,,,,,,,,,
24068062,0,0,0,0,0,0.00,0.86,0.00,0.07,5.048007,58.802468,3.06,0.28,,,,,,,,,,,
24068063,0,0,0,0,0,0.00,0.86,0.00,0.07,5.481822,61.510482,3.06,0.27,,,,,,,,,,,
24068064,0,0,0,0,0,0.00,0.86,0.00,0.07,5.926075,63.817013,3.06,0.17,,,,,,,,,,,
24069000,0.059,0,1,3,4,0.65,0.27,27.00,0.08,1.336088,50.492121,1.92,0.43,,,,,,,,,,,
24069001,0.19,3,4,4,4,1.74,0.27,33.30,0.08,1.002143,31.985636,1.92,0.89,,,,,,,,,,,
24069002,0.218,4,4,4,4,2.07,0.27,36.70,0.08,0.850558,2.078035,1.92,1.63,,,,,,,,,,,
24069003,0.091,0,1,2,4,0.92,0.27,21.70,0.08,1.698567,37.364895,1.92,0.36,,,,,,,,,,,
24069004,0.166,1,1,4,4,1.43,0.27,24.60,0.08,1.450617,21.465573,1.92,0.46,,,,,,,,,,,
24069005,0.187,1,1,4,4,1.53,0.27,25.90,0.08,1.350351,1.308738,1.92,0.75,,,,,,,,,,,
24069006,0.084,0,1,2,4,1.01,0.27,17.80,0.08,2.117812,29.127086,1.92,0.21,,,,,,,,,,,
24069007,0.125,1,1,2,4,1.33,0.27,19.30,0.08,1.924653,16.010394,1.92,0.34,,,,,,,,,,,
24069008,0.136,0,0,0,4,1.38,0.27,19.90,0.08,1.850256,0.955102,1.92,0.14,,,,,,,,,,,
24069009,0.07,2,2,2,4,1.06,0.27,14.90,0.08,2.56615,23.684964,1.92,0.17,,,,,,,,,,,
24069010,0.093,1,1,1,1,1.28,0.27,15.70,0.08,2.409209,12.728924,1.92,0.17,,,,,,,,,,,
24069011,0.099,0,0,0,0,1.31,0.27,16.10,0.08,2.350201,0.751916,1.92,0.1,,,,,,,,,,,
24069012,0.057,0,1,1,3,1.09,0.27,12.70,0.08,3.030697,19.885009,1.92,0.13,,,,,,,,,,,
24069013,0.071,0,1,1,1,1.25,0.27,13.20,0.08,2.899014,10.551026,1.92,0.11,,,,,,,,,,,
24069014,0.074,0,0,0,0,1.28,0.27,13.40,0.08,2.850165,0.620012,1.92,0.07,,,,,,,,,,,
24069015,0.047,0,1,1,2,1.10,0.27,11.10,0.08,3.505014,17.103869,1.92,0.08,,,,,,,,,,,
24069016,0.055,0,1,1,1,1.24,0.27,11.40,0.08,3.391796,9.00424,1.92,0.08,,,,,,,,,,,
24069017,0.057,0,0,0,0,1.26,0.27,11.50,0.08,3.35014,0.527478,1.92,0.1,,,,,,,,,,,
24069018,0.038,0,1,2,2,1.11,0.27,9.80,0.08,3.985615,14.989416,1.92,0.08,,,,,,,,,,,
24069019,0.044,0,0,0,0,1.23,0.27,10.00,0.08,3.886423,7.850502,1.92,0.06,,,,,,,,,,,
24069020,0.045,0,0,0,0,1.24,0.27,10.10,0.08,3.850122,0.458978,1.92,0.06,,,,,,,,,,,
24069021,0.032,0,0,1,1,1.12,0.27,8.70,0.08,4.470472,13.331752,1.92,0.05,,,,,,,,,,,
24069022,0.036,0,0,0,0,1.22,0.27,8.90,0.08,4.382269,6.957553,1.92,0.07,,,,,,,,,,,
24069023,0.037,0,0,0,0,1.23,0.27,9.00,0.08,4.350108,0.406224,1.92,0.07,,,,,,,,,,,
24069024,0.027,0,0,1,1,1.13,0.27,7.90,0.08,4.958338,11.999353,1.92,0.04,,,,,,,,,,,
24069025,0.03,0,0,0,0,1.21,0.27,8.00,0.08,4.878963,6.246271,1.92,0.05,,,,,,,,,,,
24069026,0.03,0,0,0,0,1.22,0.27,8.10,0.08,4.850097,0.364346,1.92,0.05,,,,,,,,,,,
24070000,0.038,4,2,4,4,11.40,0.76,55.00,0.04,1.055044,36.326859,2.51,0.8,,,,,,,,,,,
24070001,0.042,3,2,3,4,14.72,0.76,58.90,0.04,0.859139,8.365817,2.51,1.07,,,,,,,,,,,
24070002,0.041,4,4,2,2,13.41,0.76,57.60,0.04,0.929043,23.806104,2.51,0.96,,,,,,,,,,,
24070003,0.034,4,4,4,2,9.22,0.76,51.70,0.04,1.219886,45.830467,2.51,0.81,,,,,,,,,,,
24070004,0.022,4,4,4,4,5.41,0.76,44.10,0.04,1.616516,58.276517,2.51,0.66,,,,,,,,,,,
24070005,0.067,0,2,4,4,6.19,0.76,44.50,0.04,1.487654,24.842386,2.51,1.14,,,,,,,,,,,
24070006,0.072,2,3,4,4,6.90,0.76,46.50,0.04,1.355772,5.29003,2.51,1.34,,,,,,,,,,,
24070007,0.07,4,4,4,4,6.64,0.76,45.80,0.04,1.401113,15.524203,2.51,1.35,,,,,,,,,,,
24070008,0.061,4,4,4,4,5.58,0.76,42.60,0.04,1.608763,32.949319,2.51,1.22,,,,,,,,,,,
24070009,0.044,4,4,4,4,4.15,0.76,38.00,0.04,1.926946,45.52573,2.51,0.94,,,,,,,,,,,
24070010,0.069,1,2,2,4,4.87,0.76,36.50,0.04,1.952719,18.666902,2.51,0.69,,,,,,,,,,,
24070011,0.074,3,3,3,4,5.16,0.76,37.70,0.04,1.854215,3.865422,2.51,0.81,,,,,,,,,,,
24070012,0.072,4,4,4,4,5.06,0.76,37.30,0.04,1.887621,11.458815,2.51,1,,,,,,,,,,,
24070013,0.064,4,4,4,4,4.59,0.76,35.40,0.04,2.046489,25.312958,2.51,0.97,,,,,,,,,,,
24070014,0.05,4,4,4,4,3.82,0.76,32.60,0.04,2.30502,36.621402,2.51,0.74,,,,,,,,,,,
24070015,0.062,1,2,2,4,4.28,0.76,30.70,0.04,2.431688,14.893458,2.51,0.55,,,,,,,,,,,
24070016,0.065,3,3,3,4,4.43,0.76,31.40,0.04,2.353319,3.044746,2.51,0.56,,,,,,,,,,,
24070017,0.064,4,4,4,4,4.38,0.76,31.20,0.04,2.379729,9.06655,2.51,0.69,,,,,,,,,,,
24070018,0.058,4,4,4,4,4.12,0.76,30.00,0.04,2.507611,20.422389,2.51,0.84,,,,,,,,,,,
24070019,0.048,4,4,4,4,3.64,0.76,28.20,0.04,2.722704,30.332235,2.51,0.71,,,,,,,,,,,
24070020,0.052,2,3,3,4,3.96,0.76,26.30,0.04,2.917723,12.369046,2.51,0.49,,,,,,,,,,,
24070021,0.055,4,4,4,4,4.05,0.76,26.80,0.04,2.852737,2.511336,2.51,0.52,,,,,,,,,,,
24070022,0.054,4,4,4,4,4.02,0.76,26.60,0.04,2.874562,7.495895,2.51,0.55,,,,,,,,,,,
24070023,0.05,4,4,4,4,3.86,0.76,25.90,0.04,2.981293,17.067449,2.51,0.63,,,,,,,,,,,
24070024,0.043,4,4,4,4,3.53,0.76,24.70,0.04,3.16435,25.755319,2.51,0.67,,,,,,,,,,,
24070025,0.044,3,3,3,3,3.76,0.76,22.90,0.04,3.4078,10.567999,2.51,0.33,,,,,,,,,,,
24070026,0.046,4,4,4,4,3.82,0.76,23.20,0.04,3.352328,2.136887,2.51,0.42,,,,,,,,,,,
24070027,0.045,4,4,4,4,3.80,0.76,23.10,0.04,3.370921,6.387148,2.51,0.43,,,,,,,,,,,
24070028,0.042,4,4,4,4,3.69,0.76,22.60,0.04,3.462385,14.638315,2.51,0.43,,,,,,,,,,,
24070029,0.038,4,4,4,4,3.45,0.76,21.80,0.04,3.621203,22.315629,2.51,0.45,,,,,,,,,,,
24070030,0.037,3,3,3,3,3.63,0.76,20.30,0.04,3.900397,9.22081,2.51,0.31,,,,,,,,,,,
24070031,0.038,4,4,4,4,3.67,0.76,20.50,0.04,3.852026,1.859579,2.51,0.33,,,,,,,,,,,
24070032,0.038,4,4,4,4,3.66,0.76,20.40,0.04,3.868217,5.563235,2.51,0.37,,,,,,,,,,,
24070033,0.036,4,4,4,4,3.57,0.76,20.10,0.04,3.948177,12.804297,2.51,0.36,,,,,,,,,,,
24070034,0.032,4,4,4,4,3.39,0.76,19.50,0.04,4.088167,19.653858,2.51,0.36,,,,,,,,,,,
24070035,0.031,4,4,4,4,3.53,0.76,18.20,0.04,4.394667,8.176184,2.51,0.3,,,,,,,,,,,
24070036,0.032,4,4,4,4,3.57,0.76,18.30,0.04,4.351793,1.645959,2.51,0.24,,,,,,,,,,,
24070037,0.032,4,4,4,4,3.55,0.76,18.30,0.04,4.366131,4.927133,2.51,0.27,,,,,,,,,,,
