Identifier,Features,,,,,,,,,,,,Labels,,,,,,,,,,,
"M = model
R = room
P = simulation points",solidAngle,obstructionValues LowerQuarter,obstructionValues SecondQuarter,obstructionValues ThirdQuarter,obstructionValues HigherQuarter,Projection AspectRatio,Frame ratio,solidAngleTilt,roomAvge SolidAngle,distanceWindowCenterToPt,angleOfPointPositionInReferenceToWindowNormal,windowHeadHeight,DF ,,,,,,,,,,,
30289003,0.13,4,4,4,4,1.47,0.33,16.60,0.09,1.61,24.56,1.63,0.38,,,,,,,,,,,
30289004,0.206,4,4,4,4,1.80,0.33,21.80,0.09,1.18,14.00,1.63,0.85,,,,,,,,,,,
30289005,0.251,4,4,4,4,2.19,0.33,29.10,0.09,0.83,6.87,1.63,1.72,,,,,,,,,,,
30289006,0.081,4,4,4,4,1.43,0.33,11.90,0.09,2.29,18.64,1.63,0.2,,,,,,,,,,,
30289007,0.119,4,4,4,4,1.61,0.33,14.30,0.09,1.88,10.66,1.63,0.33,,,,,,,,,,,
30289008,0.158,4,4,4,4,1.68,0.33,17.20,0.09,1.53,1.36,1.63,0.36,,,,,,,,,,,
30289009,0.054,4,4,4,4,1.42,0.33,9.20,0.09,2.98,15.45,1.63,0.14,,,,,,,,,,,
30289010,0.074,4,4,4,4,1.55,0.33,10.50,0.09,2.58,9.13,1.63,0.2,,,,,,,,,,,
30289011,0.094,4,4,4,4,1.58,0.33,12.10,0.09,2.23,0.68,1.63,0.23,,,,,,,,,,,
30289012,0.038,4,4,4,4,1.41,0.33,7.50,0.09,3.68,13.47,1.63,0.15,,,,,,,,,,,
30289013,0.049,4,4,4,4,1.52,0.33,8.30,0.09,3.29,8.26,1.63,0.17,,,,,,,,,,,
30289014,0.06,4,4,4,4,1.54,0.33,9.30,0.09,2.93,1.74,1.63,0.14,,,,,,,,,,,
30289015,0.028,4,4,4,4,1.41,0.33,6.30,0.09,4.38,12.12,1.63,0.11,,,,,,,,,,,
30289016,0.035,4,4,4,4,1.50,0.33,6.90,0.09,3.99,7.70,1.63,0.08,,,,,,,,,,,
30289017,0.042,4,4,4,4,1.52,0.33,7.50,0.09,3.64,2.39,1.63,0.11,,,,,,,,,,,
30289018,0.049,4,4,4,4,1.53,0.33,8.20,0.09,3.33,3.99,1.63,0.2,,,,,,,,,,,
30289019,0.03,4,4,4,4,1.51,0.33,6.30,0.09,4.35,2.83,1.63,0.08,,,,,,,,,,,
30289020,0.035,4,4,4,4,1.51,0.33,6.80,0.09,4.02,2.41,1.63,0.13,,,,,,,,,,,
30290000,0,0,0,0,0,0.00,0.46,0.00,0.12,0.67,32.93,1.07,0.59,,,,,,,,,,,
30290001,0.175,4,4,4,4,1.96,0.46,1.10,0.12,1.34,18.62,1.07,0.29,,,,,,,,,,,
30290002,0.286,4,4,4,4,2.00,0.46,1.50,0.12,0.95,2.62,1.07,0.37,,,,,,,,,,,
30290003,0.09,4,4,4,4,1.97,0.46,0.70,0.12,2.03,13.95,1.07,0.29,,,,,,,,,,,
30290004,0.127,4,4,4,4,2.00,0.46,0.90,0.12,1.65,3.68,1.07,0.26,,,,,,,,,,,
30290005,0.172,4,4,4,4,1.99,0.46,1.10,0.12,1.36,11.79,1.07,0.31,,,,,,,,,,,
30290006,0.07,4,4,4,4,2.00,0.46,0.60,0.12,2.36,4.10,1.07,0.18,,,,,,,,,,,
30290007,0.089,4,4,4,4,2.00,0.46,0.70,0.12,2.04,6.03,1.07,0.21,,,,,,,,,,,
30290008,0.054,4,4,4,4,2.00,0.46,0.50,0.12,2.74,3.18,1.07,0.23,,,,,,,,,,,
30291000,0,0,0,0,0,0.00,0.60,0.00,0.02,4.29,78.03,0.8,0.03,,,,,,,,,,,
30291001,0,0,0,0,0,0.00,0.60,0.00,0.02,3.86,81.51,0.8,0.02,,,,,,,,,,,
30291002,0,0,0,0,0,0.00,0.60,0.00,0.02,4.55,69.48,0.8,0.01,,,,,,,,,,,
30291003,0,0,0,0,0,0.00,0.60,0.00,0.02,4.08,71.81,0.8,0.03,,,,,,,,,,,
30291004,0,0,0,0,0,0.00,0.60,0.00,0.02,3.62,74.74,0.8,0.02,,,,,,,,,,,
30291005,0,0,0,0,0,0.00,0.60,0.00,0.02,3.17,78.51,0.8,0.02,,,,,,,,,,,
30291006,0,0,0,0,0,0.00,0.60,0.00,0.02,4.90,62.00,0.8,0.02,,,,,,,,,,,
30291007,0,0,0,0,0,0.00,0.60,0.00,0.02,4.41,63.34,0.8,0.02,,,,,,,,,,,
30291008,0,0,0,0,0,0.00,0.60,0.00,0.02,3.92,65.01,0.8,0.03,,,,,,,,,,,
30291009,0,0,0,0,0,0.00,0.60,0.00,0.02,3.44,67.15,0.8,0.02,,,,,,,,,,,
30291010,0,0,0,0,0,0.00,0.60,0.00,0.02,2.97,69.99,0.8,0.02,,,,,,,,,,,
30291011,0,0,0,0,0,0.00,0.60,0.00,0.02,2.50,73.89,0.8,0.02,,,,,,,,,,,
30291012,0,0,0,0,0,0.00,0.60,0.00,0.02,5.32,55.60,0.8,0.02,,,,,,,,,,,
30291013,0.005,4,4,4,4,0.49,0.60,-3.00,0.02,4.82,56.17,0.8,0.03,,,,,,,,,,,
30291014,0.005,4,4,4,4,0.46,0.60,-3.30,0.02,4.32,56.87,0.8,0.02,,,,,,,,,,,
30291015,0.006,4,4,4,4,0.43,0.60,-3.80,0.02,3.82,57.75,0.8,0.03,,,,,,,,,,,
30291016,0.007,4,4,4,4,0.39,0.60,-4.30,0.02,3.33,58.90,0.8,0.02,,,,,,,,,,,
30291017,0.008,2,2,2,2,0.34,0.60,-5.10,0.02,2.84,60.45,0.8,0.03,,,,,,,,,,,
30291018,0.008,0,0,0,0,0.25,0.60,-6.20,0.02,2.35,62.65,0.8,0.03,,,,,,,,,,,
30291019,0.005,0,0,0,0,0.00,0.60,-7.90,0.02,1.86,65.99,0.8,0.03,,,,,,,,,,,
30291020,0.006,4,4,4,4,0.71,0.60,-2.70,0.02,5.29,50.20,0.8,0.02,,,,,,,,,,,
30291021,0.007,4,4,4,4,0.71,0.60,-3.00,0.02,4.79,50.21,0.8,0.02,,,,,,,,,,,
30291022,0.008,4,4,4,4,0.72,0.60,-3.30,0.02,4.29,50.23,0.8,0.02,,,,,,,,,,,
30291023,0.011,4,4,4,4,0.73,0.60,-3.80,0.02,3.79,50.24,0.8,0.01,,,,,,,,,,,
30291024,0.014,1,3,3,3,0.74,0.60,-4.40,0.02,3.29,50.27,0.8,0.02,,,,,,,,,,,
30291025,0.02,1,3,3,3,0.75,0.60,-5.20,0.02,2.79,50.30,0.8,0.03,,,,,,,,,,,
30291026,0.029,1,4,4,4,0.78,0.60,-6.30,0.02,2.29,50.35,0.8,0.02,,,,,,,,,,,
30291027,0.046,1,4,4,4,0.82,0.60,-8.10,0.02,1.79,50.42,0.8,0.03,,,,,,,,,,,
30291028,0.088,1,4,4,4,0.91,0.60,-11.40,0.02,1.29,50.55,0.8,0.03,,,,,,,,,,,
30291029,0.006,4,4,4,4,0.89,0.60,-2.50,0.02,5.81,45.25,0.8,0.02,,,,,,,,,,,
30291030,0.007,4,4,4,4,0.91,0.60,-2.70,0.02,5.31,44.80,0.8,0.02,,,,,,,,,,,
30291031,0.009,4,4,4,4,0.93,0.60,-3.00,0.02,4.82,44.25,0.8,0.03,,,,,,,,,,,
30291032,0.011,4,4,4,4,0.97,0.60,-3.30,0.02,4.32,43.58,0.8,0.02,,,,,,,,,,,
30291033,0.015,1,3,3,4,1.01,0.60,-3.70,0.02,3.82,42.73,0.8,0.02,,,,,,,,,,,
30291034,0.02,1,4,4,4,1.06,0.60,-4.30,0.02,3.33,41.62,0.8,0.03,,,,,,,,,,,
30291035,0.029,3,3,4,2,1.13,0.60,-5.10,0.02,2.83,40.13,0.8,0.03,,,,,,,,,,,
30291036,0.045,3,4,4,2,1.25,0.60,-6.10,0.02,2.34,38.02,0.8,0.02,,,,,,,,,,,
30291037,0.077,3,4,4,2,1.42,0.60,-7.70,0.02,1.86,34.79,0.8,0.06,,,,,,,,,,,
30291038,0.149,4,4,4,2,1.75,0.60,-10.30,0.02,1.38,29.31,0.8,0.03,,,,,,,,,,,
30291039,0.281,4,4,4,4,2.12,0.60,-14.80,0.02,0.93,18.32,0.8,0.04,,,,,,,,,,,
30291040,0.393,4,4,4,4,2.60,0.60,-22.80,0.02,0.57,9.22,0.8,0.02,,,,,,,,,,,
30291041,0.006,4,4,4,4,1.03,0.60,-2.20,0.02,6.37,41.15,0.8,0.01,,,,,,,,,,,
30291042,0.007,4,4,4,4,1.06,0.60,-2.40,0.02,5.87,40.39,0.8,0.02,,,,,,,,,,,
30291043,0.009,4,4,4,4,1.09,0.60,-2.70,0.02,5.38,39.49,0.8,0.01,,,,,,,,,,,
30291044,0.011,4,4,4,4,1.14,0.60,-2.90,0.02,4.89,38.42,0.8,0.02,,,,,,,,,,,
30291045,0.014,4,4,4,4,1.19,0.60,-3.20,0.02,4.40,37.10,0.8,0.02,,,,,,,,,,,
30291046,0.018,3,3,4,1,1.25,0.60,-3.60,0.02,3.92,35.46,0.8,0.03,,,,,,,,,,,
30291047,0.024,3,4,4,1,1.34,0.60,-4.20,0.02,3.44,33.35,0.8,0.06,,,,,,,,,,,
30291048,0.035,4,4,4,1,1.45,0.60,-4.80,0.02,2.96,30.56,0.8,0.04,,,,,,,,,,,
30291049,0.052,4,4,4,2,1.60,0.60,-5.70,0.02,2.50,26.72,0.8,0.03,,,,,,,,,,,
30291050,0.082,4,4,4,2,1.82,0.60,-6.90,0.02,2.05,21.16,0.8,0.03,,,,,,,,,,,
30291051,0.131,4,4,4,4,2.02,0.60,-8.70,0.02,1.63,12.61,0.8,0.05,,,,,,,,,,,
30291052,0.19,4,4,4,4,2.08,0.60,-11.00,0.02,1.27,1.29,0.8,0.04,,,,,,,,,,,
30291053,0.25,4,4,4,4,2.05,0.60,-13.60,0.02,1.03,23.54,0.8,0.04,,,,,,,,,,,
30291054,0.138,1,3,4,4,0.98,0.60,-14.70,0.02,1.01,51.85,0.8,0.03,,,,,,,,,,,
30291055,0.005,4,4,4,4,1.14,0.60,-2.10,0.02,6.95,37.71,0.8,0.01,,,,,,,,,,,
30291056,0.006,4,4,4,4,1.17,0.60,-2.20,0.02,6.46,36.76,0.8,0,,,,,,,,,,,
30291057,0.008,4,4,4,4,1.21,0.60,-2.40,0.02,5.98,35.66,0.8,0.02,,,,,,,,,,,
30291058,0.01,4,4,4,4,1.26,0.60,-2.60,0.02,5.50,34.36,0.8,0.02,,,,,,,,,,,
30291059,0.012,4,4,4,4,1.32,0.60,-2.80,0.02,5.02,32.81,0.8,0.04,,,,,,,,,,,
30291060,0.015,4,4,4,4,1.38,0.60,-3.10,0.02,4.54,30.94,0.8,0.02,,,,,,,,,,,
30291061,0.02,2,4,4,1,1.47,0.60,-3.50,0.02,4.07,28.63,0.8,0.02,,,,,,,,,,,
30291062,0.026,4,4,4,1,1.57,0.60,-3.90,0.02,3.61,25.73,0.8,0.02,,,,,,,,,,,
30291063,0.036,4,4,4,1,1.69,0.60,-4.50,0.02,3.16,21.99,0.8,0.02,,,,,,,,,,,
30291064,0.051,4,4,4,2,1.85,0.60,-5.20,0.02,2.73,17.05,0.8,0.02,,,,,,,,,,,
30291065,0.073,4,4,4,4,2.00,0.60,-6.10,0.02,2.33,10.33,0.8,0.03,,,,,,,,,,,
30291066,0.097,4,4,4,4,2.03,0.60,-7.20,0.02,1.97,0.99,0.8,0.05,,,,,,,,,,,
30291067,0.124,4,4,4,4,2.02,0.60,-8.40,0.02,1.69,11.95,0.8,0.02,,,,,,,,,,,
30291068,0.126,4,4,4,2,1.71,0.60,-9.40,0.02,1.52,28.87,0.8,0.03,,,,,,,,,,,
30291069,0.074,1,4,4,4,0.97,0.60,-9.70,0.02,1.50,47.91,0.8,0.05,,,,,,,,,,,
30291070,0.008,4,4,4,4,0.00,0.60,-9.00,0.02,1.65,65.37,0.8,0.05,,,,,,,,,,,
30291071,0.005,4,4,4,4,1.23,0.60,-1.90,0.02,7.56,34.82,0.8,0.02,,,,,,,,,,,
30291072,0.006,4,4,4,4,1.27,0.60,-2.00,0.02,7.08,33.76,0.8,0.02,,,,,,,,,,,
30291073,0.007,4,4,4,4,1.31,0.60,-2.20,0.02,6.60,32.54,0.8,0.01,,,,,,,,,,,
30291074,0.008,4,4,4,4,1.36,0.60,-2.30,0.02,6.12,31.12,0.8,0.02,,,,,,,,,,,
30291075,0.01,4,4,4,4,1.41,0.60,-2.50,0.02,5.65,29.48,0.8,0.02,,,,,,,,,,,
30291076,0.012,4,4,4,4,1.48,0.60,-2.80,0.02,5.19,27.53,0.8,0.02,,,,,,,,,,,
30291077,0.016,4,4,4,4,1.55,0.60,-3.00,0.02,4.73,25.21,0.8,0.03,,,,,,,,,,,
30291078,0.02,4,4,4,4,1.64,0.60,-3.30,0.02,4.28,22.39,0.8,0.02,,,,,,,,,,,
30291079,0.026,4,4,4,4,1.74,0.60,-3.70,0.02,3.85,18.93,0.8,0.04,,,,,,,,,,,
30291080,0.034,4,4,4,4,1.86,0.60,-4.20,0.02,3.43,14.60,0.8,0.05,,,,,,,,,,,
30291081,0.046,4,4,4,4,1.99,0.60,-4.70,0.02,3.03,9.11,0.8,0.06,,,,,,,,,,,
30291082,0.057,4,4,4,4,2.01,0.60,-5.30,0.02,2.68,2.07,0.8,0.03,,,,,,,,,,,
30291083,0.071,4,4,4,4,2.01,0.60,-6.00,0.02,2.37,6.94,0.8,0.05,,,,,,,,,,,
30291084,0.079,4,4,4,2,1.88,0.60,-6.60,0.02,2.14,18.24,0.8,0.05,,,,,,,,,,,
30291085,0.071,4,4,4,2,1.51,0.60,-7.10,0.02,2.01,31.60,0.8,0.03,,,,,,,,,,,
30291086,0.046,1,4,4,4,0.98,0.60,-7.20,0.02,2.00,45.92,0.8,0.02,,,,,,,,,,,
30291087,0.016,2,3,3,3,0.40,0.60,-6.90,0.02,2.11,59.53,0.8,0.04,,,,,,,,,,,
30291088,0,0,0,0,0,0.00,0.60,0.00,0.02,2.33,71.20,0.8,0.04,,,,,,,,,,,
30291089,0.005,4,4,4,4,1.30,0.60,-1.70,0.02,8.18,32.36,0.8,0.04,,,,,,,,,,,
30291090,0.005,4,4,4,4,1.34,0.60,-1.90,0.02,7.70,31.23,0.8,0.01,,,,,,,,,,,
30291091,0.006,4,4,4,4,1.38,0.60,-2.00,0.02,7.23,29.95,0.8,0.01,,,,,,,,,,,
30291092,0.007,4,4,4,4,1.43,0.60,-2.10,0.02,6.77,28.50,0.8,0.01,,,,,,,,,,,
30291093,0.009,4,4,4,4,1.48,0.60,-2.30,0.02,6.30,26.82,0.8,0,,,,,,,,,,,
30291094,0.01,4,4,4,4,1.54,0.60,-2.40,0.02,5.85,24.89,0.8,0.02,,,,,,,,,,,
30291095,0.013,4,4,4,4,1.61,0.60,-2.60,0.02,5.40,22.63,0.8,0.03,,,,,,,,,,,
30291096,0.016,4,4,4,4,1.69,0.60,-2.90,0.02,4.96,19.96,0.8,0.03,,,,,,,,,,,
30291097,0.019,4,4,4,4,1.77,0.60,-3.10,0.02,4.54,16.79,0.8,0.02,,,,,,,,,,,
30291098,0.024,4,4,4,4,1.87,0.60,-3.50,0.02,4.13,12.98,0.8,0.02,,,,,,,,,,,
30291099,0.045,4,4,4,4,2.01,0.60,-4.60,0.02,3.07,4.19,0.8,0.02,,,,,,,,,,,
30291100,0.051,4,4,4,4,1.94,0.60,-5.10,0.02,2.80,12.51,0.8,0.06,,,,,,,,,,,
30291101,0.051,4,4,4,2,1.72,0.60,-5.40,0.02,2.61,22.29,0.8,0.04,,,,,,,,,,,
30291102,0.045,3,4,4,2,1.40,0.60,-5.70,0.02,2.51,33.25,0.8,0.05,,,,,,,,,,,
30291103,0.032,1,4,4,4,0.98,0.60,-5.80,0.02,2.50,44.72,0.8,0.04,,,,,,,,,,,
30291104,0.016,2,3,3,3,0.54,0.60,-5.60,0.02,2.59,55.81,0.8,0.04,,,,,,,,,,,
30291105,0,0,0,0,0,0.00,0.60,0.00,0.02,2.77,65.82,0.8,0.05,,,,,,,,,,,
30291106,0,0,0,0,0,0.00,0.60,0.00,0.02,3.02,74.38,0.8,0.04,,,,,,,,,,,
30291107,0.005,4,4,4,4,1.40,0.60,-1.70,0.02,8.34,29.09,0.8,0.01,,,,,,,,,,,
30291108,0.005,4,4,4,4,1.44,0.60,-1.80,0.02,7.88,27.79,0.8,0.02,,,,,,,,,,,
30291109,0.006,4,4,4,4,1.49,0.60,-1.90,0.02,7.42,26.33,0.8,0.01,,,,,,,,,,,
30291110,0.007,4,4,4,4,1.54,0.60,-2.00,0.02,6.97,24.67,0.8,0.01,,,,,,,,,,,
30291111,0.009,4,4,4,4,1.59,0.60,-2.20,0.02,6.52,22.78,0.8,0.01,,,,,,,,,,,
30291112,0.01,4,4,4,4,1.65,0.60,-2.30,0.02,6.08,20.62,0.8,0.01,,,,,,,,,,,
30291113,0.012,4,4,4,4,1.72,0.60,-2.50,0.02,5.65,18.12,0.8,0.02,,,,,,,,,,,
30291114,0.015,4,4,4,4,1.80,0.60,-2.70,0.02,5.23,15.22,0.8,0.03,,,,,,,,,,,
30291115,0.018,4,4,4,4,1.88,0.60,-3.00,0.02,4.83,11.82,0.8,0.02,,,,,,,,,,,
30291116,0.037,4,4,4,1,1.82,0.60,-4.40,0.02,3.26,16.56,0.8,0.05,,,,,,,,,,,
30291117,0.036,4,4,4,1,1.61,0.60,-4.60,0.02,3.09,25.10,0.8,0.03,,,,,,,,,,,
30291118,0.031,3,4,4,1,1.33,0.60,-4.80,0.02,3.00,34.36,0.8,0.04,,,,,,,,,,,
30291119,0.023,1,4,4,4,0.99,0.60,-4.80,0.02,3.00,43.92,0.8,0.04,,,,,,,,,,,
30291120,0.014,1,3,3,3,0.63,0.60,-4.70,0.02,3.07,53.26,0.8,0.04,,,,,,,,,,,
30291121,0.005,4,4,4,4,0.27,0.60,-4.50,0.02,3.22,61.94,0.8,0.04,,,,,,,,,,,
30291122,0.004,4,4,4,4,1.45,0.60,-1.60,0.02,9.00,27.26,0.8,0.01,,,,,,,,,,,
30291123,0.005,4,4,4,4,1.49,0.60,-1.70,0.02,8.54,25.96,0.8,0.02,,,,,,,,,,,
30291124,0.006,4,4,4,4,1.53,0.60,-1.80,0.02,8.08,24.51,0.8,0.02,,,,,,,,,,,
30291125,0.006,4,4,4,4,1.58,0.60,-1.90,0.02,7.63,22.89,0.8,0.02,,,,,,,,,,,
30291126,0.007,4,4,4,4,1.63,0.60,-2.00,0.02,7.19,21.07,0.8,0.01,,,,,,,,,,,
30291127,0.009,4,4,4,4,1.69,0.60,-2.10,0.02,6.76,19.01,0.8,0.01,,,,,,,,,,,
30291128,0.01,4,4,4,4,1.75,0.60,-2.20,0.02,6.34,16.68,0.8,0.02,,,,,,,,,,,
30291129,0.012,4,4,4,4,1.81,0.60,-2.40,0.02,5.93,14.02,0.8,0.01,,,,,,,,,,,
30291130,0.014,4,4,4,4,1.89,0.60,-2.60,0.02,5.53,10.97,0.8,0.02,,,,,,,,,,,
30291131,0.026,4,4,4,1,1.53,0.60,-4.00,0.02,3.58,27.15,0.8,0.06,,,,,,,,,,,
30291132,0.022,3,3,4,1,1.28,0.60,-4.10,0.02,3.50,35.15,0.8,0.04,,,,,,,,,,,
30291133,0.017,1,4,4,4,0.99,0.60,-4.10,0.02,3.50,43.34,0.8,0.05,,,,,,,,,,,
30291134,0.011,1,3,3,3,0.69,0.60,-4.00,0.02,3.56,51.40,0.8,0.04,,,,,,,,,,,
30291135,0,0,0,0,0,0.00,0.60,0.00,0.02,9.65,25.68,0.8,0.01,,,,,,,,,,,
30291136,0.004,4,4,4,4,1.53,0.60,-1.60,0.02,9.20,24.39,0.8,0.01,,,,,,,,,,,
30291137,0.005,4,4,4,4,1.57,0.60,-1.60,0.02,8.75,22.97,0.8,0.02,,,,,,,,,,,
30291138,0.006,4,4,4,4,1.62,0.60,-1.70,0.02,8.31,21.40,0.8,0.01,,,,,,,,,,,
30291139,0.006,4,4,4,4,1.66,0.60,-1.80,0.02,7.88,19.65,0.8,0.01,,,,,,,,,,,
30291140,0.007,4,4,4,4,1.71,0.60,-1.90,0.02,7.45,17.70,0.8,0.02,,,,,,,,,,,
30291141,0.008,4,4,4,4,1.77,0.60,-2.00,0.02,7.03,15.52,0.8,0.01,,,,,,,,,,,
30291142,0.01,4,4,4,4,1.83,0.60,-2.20,0.02,6.63,13.07,0.8,0.03,,,,,,,,,,,
30291143,0.011,4,4,4,4,1.89,0.60,-2.30,0.02,6.23,10.30,0.8,0.01,,,,,,,,,,,
30291144,0.014,1,3,3,3,1.00,0.60,-3.60,0.02,4.00,42.92,0.8,0.04,,,,,,,,,,,
30291145,0.01,4,4,4,4,0.73,0.60,-3.50,0.02,4.05,49.99,0.8,0.02,,,,,,,,,,,
30291146,0,0,0,0,0,0.00,0.60,0.00,0.02,10.32,24.30,0.8,0.01,,,,,,,,,,,
30291147,0,0,0,0,0,0.00,0.60,0.00,0.02,9.87,23.03,0.8,0.01,,,,,,,,,,,
30291148,0.004,4,4,4,4,1.60,0.60,-1.50,0.02,9.43,21.65,0.8,0.01,,,,,,,,,,,
30291149,0.005,4,4,4,4,1.64,0.60,-1.60,0.02,8.99,20.13,0.8,0.01,,,,,,,,,,,
30291150,0.005,4,4,4,4,1.69,0.60,-1.70,0.02,8.56,18.46,0.8,0,,,,,,,,,,,
30291151,0.006,4,4,4,4,1.74,0.60,-1.80,0.02,8.14,16.62,0.8,0,,,,,,,,,,,
30291152,0.007,4,4,4,4,1.79,0.60,-1.80,0.02,7.73,14.57,0.8,0.02,,,,,,,,,,,
30291153,0.008,4,4,4,4,1.84,0.60,-1.90,0.02,7.33,12.30,0.8,0.03,,,,,,,,,,,
30291154,0.009,4,4,4,4,1.89,0.60,-2.10,0.02,6.94,9.77,0.8,0.02,,,,,,,,,,,
30291155,0.011,2,2,2,2,1.95,0.60,-2.20,0.02,6.57,6.95,0.8,0.01,,,,,,,,,,,
30291156,0,0,0,0,0,0.00,0.60,0.00,0.02,10.99,23.08,0.8,0.01,,,,,,,,,,,
30291157,0,0,0,0,0,0.00,0.60,0.00,0.02,10.55,21.85,0.8,0.01,,,,,,,,,,,
30291158,0,0,0,0,0,0.00,0.60,0.00,0.02,10.11,20.51,0.8,0,,,,,,,,,,,
30291159,0.004,4,4,4,4,1.67,0.60,-1.50,0.02,9.68,19.05,0.8,0.01,,,,,,,,,,,
30291160,0.005,4,4,4,4,1.71,0.60,-1.50,0.02,9.25,17.45,0.8,0,,,,,,,,,,,
30291161,0.005,4,4,4,4,1.75,0.60,-1.60,0.02,8.83,15.70,0.8,0.01,,,,,,,,,,,
30291162,0.006,4,4,4,4,1.80,0.60,-1.70,0.02,8.43,13.78,0.8,0.01,,,,,,,,,,,
30291163,0.007,4,4,4,4,1.85,0.60,-1.80,0.02,8.03,11.67,0.8,0.01,,,,,,,,,,,
30291164,0.008,3,3,3,3,1.90,0.60,-1.90,0.02,7.64,9.34,0.8,0,,,,,,,,,,,
30291165,0.009,2,2,2,2,1.95,0.60,-2.00,0.02,7.27,6.76,0.8,0,,,,,,,,,,,
30291166,0,0,0,0,0,0.00,0.60,0.00,0.02,11.66,22.01,0.8,0,,,,,,,,,,,
30291167,0,0,0,0,0,0.00,0.60,0.00,0.02,11.22,20.81,0.8,0,,,,,,,,,,,
30291168,0,0,0,0,0,0.00,0.60,0.00,0.02,10.79,19.51,0.8,0.01,,,,,,,,,,,
30291169,0,0,0,0,0,0.00,0.60,0.00,0.02,10.36,18.10,0.8,0.01,,,,,,,,,,,
30291170,0.004,4,4,4,4,1.73,0.60,-1.40,0.02,9.94,16.58,0.8,0.01,,,,,,,,,,,
30291171,0.005,4,4,4,4,1.77,0.60,-1.50,0.02,9.53,14.92,0.8,0.01,,,,,,,,,,,
30291172,0.005,4,4,4,4,1.81,0.60,-1.60,0.02,9.13,13.11,0.8,0.01,,,,,,,,,,,
30291173,0.006,4,4,4,4,1.85,0.60,-1.60,0.02,8.73,11.13,0.8,0.01,,,,,,,,,,,
30291174,0.006,3,3,3,3,1.90,0.60,-1.70,0.02,8.35,8.98,0.8,0.01,,,,,,,,,,,
30291175,0.007,2,2,2,2,1.95,0.60,-1.80,0.02,7.98,6.62,0.8,0.01,,,,,,,,,,,
30291176,0,0,0,0,0,0.00,0.60,0.00,0.02,11.91,19.89,0.8,0.01,,,,,,,,,,,
30291177,0,0,0,0,0,0.00,0.60,0.00,0.02,11.48,18.63,0.8,0.01,,,,,,,,,,,
30291178,0,0,0,0,0,0.00,0.60,0.00,0.02,11.05,17.28,0.8,0,,,,,,,,,,,
30291179,0,0,0,0,0,0.00,0.60,0.00,0.02,10.64,15.82,0.8,0.01,,,,,,,,,,,
30291180,0.004,4,4,4,4,1.78,0.60,-1.40,0.02,10.23,14.24,0.8,0.01,,,,,,,,,,,
30291181,0.004,4,4,4,4,1.82,0.60,-1.50,0.02,9.83,12.53,0.8,0.02,,,,,,,,,,,
30291182,0.005,4,4,4,4,1.86,0.60,-1.50,0.02,9.44,10.68,0.8,0,,,,,,,,,,,
30291183,0.006,3,3,3,3,1.90,0.60,-1.60,0.02,9.05,8.67,0.8,0.01,,,,,,,,,,,
30291184,0.006,2,2,2,2,1.94,0.60,-1.60,0.02,8.69,6.49,0.8,0,,,,,,,,,,,
30291185,0,0,0,0,0,0.00,0.60,0.00,0.02,12.59,19.06,0.8,0.01,,,,,,,,,,,
30291186,0,0,0,0,0,0.00,0.60,0.00,0.02,12.17,17.85,0.8,0.01,,,,,,,,,,,
30291187,0,0,0,0,0,0.00,0.60,0.00,0.02,11.75,16.55,0.8,0.01,,,,,,,,,,,
30291188,0,0,0,0,0,0.00,0.60,0.00,0.02,11.33,15.15,0.8,0.02,,,,,,,,,,,
30291189,0,0,0,0,0,0.00,0.60,0.00,0.02,10.93,13.65,0.8,0.01,,,,,,,,,,,
30291190,0,0,0,0,0,0.00,0.60,0.00,0.02,10.53,12.03,0.8,0,,,,,,,,,,,
30291191,0.004,3,3,3,3,1.86,0.60,-1.40,0.02,10.14,10.29,0.8,0,,,,,,,,,,,
30291192,0.005,3,3,3,3,1.90,0.60,-1.50,0.02,9.76,8.41,0.8,0.01,,,,,,,,,,,
30291193,0.005,2,2,2,2,1.94,0.60,-1.50,0.02,9.39,6.39,0.8,0.01,,,,,,,,,,,
30291194,0,0,0,0,0,0.00,0.60,0.00,0.02,13.28,18.33,0.8,0.02,,,,,,,,,,,
30291195,0,0,0,0,0,0.00,0.60,0.00,0.02,12.86,17.15,0.8,0,,,,,,,,,,,
30291196,0,0,0,0,0,0.00,0.60,0.00,0.02,12.44,15.90,0.8,0.01,,,,,,,,,,,
30291197,0,0,0,0,0,0.00,0.60,0.00,0.02,12.03,14.56,0.8,0.01,,,,,,,,,,,
30291198,0,0,0,0,0,0.00,0.60,0.00,0.02,11.63,13.13,0.8,0.01,,,,,,,,,,,
30291199,0,0,0,0,0,0.00,0.60,0.00,0.02,11.23,11.60,0.8,0.02,,,,,,,,,,,
30291200,0,0,0,0,0,0.00,0.60,0.00,0.02,10.84,9.95,0.8,0.01,,,,,,,,,,,
30291201,0.004,2,2,2,2,1.90,0.60,-1.40,0.02,10.47,8.19,0.8,0.01,,,,,,,,,,,
30291202,0.005,2,2,2,2,1.94,0.60,-1.40,0.02,10.10,6.29,0.8,0.01,,,,,,,,,,,
30291203,0,0,0,0,0,0.00,0.60,0.00,0.02,13.14,15.32,0.8,0.01,,,,,,,,,,,
30291204,0,0,0,0,0,0.00,0.60,0.00,0.02,12.73,14.04,0.8,0,,,,,,,,,,,
30291205,0,0,0,0,0,0.00,0.60,0.00,0.02,12.33,12.67,0.8,0,,,,,,,,,,,
